,date,account_value
57,2023-06-30,1020691.0973031009
58,2023-07-03,1022020.4142968142
59,2023-07-05,1017763.0012490237
60,2023-07-06,1005710.4546315158
61,2023-07-07,999881.1226708377
62,2023-07-10,1006995.5575119937
63,2023-07-11,1016664.5940110171
64,2023-07-12,1016928.0847527469
65,2023-07-13,1018111.0857483828
66,2023-07-14,1026161.229509064
67,2023-07-17,1029567.201711365
68,2023-07-18,1044219.7744957888
69,2023-07-19,1046001.2814042056
70,2023-07-20,1045012.6855408633
71,2023-07-21,1041676.2066323245
72,2023-07-24,1044591.0102402652
73,2023-07-25,1048064.4187523806
74,2023-07-26,1046512.7152306521
75,2023-07-27,1035335.637296387
76,2023-07-28,1042120.5098549807
77,2023-07-31,1047443.7125184024
78,2023-08-01,1052523.4175469363
79,2023-08-02,1042451.6194550479
80,2023-08-03,1039417.4193551028
81,2023-08-04,1037544.3911835635
82,2023-08-07,1050046.090558716
83,2023-08-08,1046412.7130181277
84,2023-08-09,1042290.2770440066
85,2023-08-10,1045358.1680581057
86,2023-08-11,1048650.9260956729
87,2023-08-14,1049051.1457726443
88,2023-08-15,1039519.3822953189
89,2023-08-16,1035197.3095833743
90,2023-08-17,1027520.4959313357
91,2023-08-18,1028130.3374802554
92,2023-08-21,1027340.3014924014
93,2023-08-22,1021654.9236428225
94,2023-08-23,1025944.5498101199
95,2023-08-24,1016151.687574097
96,2023-08-25,1021830.5788781131
97,2023-08-28,1028962.921418854
98,2023-08-29,1038351.8902871097
99,2023-08-30,1039181.2325188601
100,2023-08-31,1032492.9408280337
101,2023-09-01,1038036.6231781924
102,2023-09-05,1033229.7737442935
103,2023-09-06,1028325.0246598208
104,2023-09-07,1030855.8277985537
105,2023-09-08,1033782.4334237063
106,2023-09-11,1038033.986112305
107,2023-09-12,1035371.0798928225
108,2023-09-13,1032751.3690239871
109,2023-09-14,1042927.0030114138
110,2023-09-15,1035841.9574601138
111,2023-09-18,1033859.6117112124
112,2023-09-19,1029142.1437775576
113,2023-09-20,1028929.6515786136
114,2023-09-21,1020085.3333680118
115,2023-09-22,1016646.9143006289
116,2023-09-25,1016920.4284073794
117,2023-09-26,1005477.706235596
118,2023-09-27,1003755.8384644473
119,2023-09-28,1008110.9195877993
120,2023-09-29,1003567.4880234683
121,2023-10-02,1004103.4937760318
122,2023-10-03,989007.4478394473
123,2023-10-04,994155.8677193606
124,2023-10-05,994532.7259728396
125,2023-10-06,1006957.1996514285
126,2023-10-09,1012656.1549851382
127,2023-10-10,1017138.0984894717
128,2023-10-11,1021796.7284104312
129,2023-10-12,1016623.379358002
130,2023-10-13,1018949.093129822
131,2023-10-16,1030065.747502991
132,2023-10-17,1031991.2103516543
133,2023-10-18,1020181.4513565982
134,2023-10-19,1009392.342790314
135,2023-10-20,997572.3548104251
136,2023-10-23,993641.1674744571
137,2023-10-24,1001670.4552094424
138,2023-10-25,1001940.6596161807
139,2023-10-26,992707.1786477054
140,2023-10-27,983280.1178414309
141,2023-10-30,998965.1796586001
142,2023-10-31,1001675.7510659182
143,2023-11-01,1008401.725728699
144,2023-11-02,1026393.0020195926
145,2023-11-03,1031766.2049614871
146,2023-11-06,1033524.6806580508
147,2023-11-07,1035716.5051857913
148,2023-11-08,1034987.3674637759
149,2023-11-09,1028741.660936066
150,2023-11-10,1040809.216920563
151,2023-11-13,1039171.4064766848
152,2023-11-14,1053951.264260956
153,2023-11-15,1062192.847516724
154,2023-11-16,1065195.9777352298
155,2023-11-17,1064707.871621796
156,2023-11-20,1068311.3733803714
157,2023-11-21,1065678.2350556338
158,2023-11-22,1073524.4872033084
159,2023-11-24,1077715.8123185122
160,2023-11-27,1077032.542977997
161,2023-11-28,1079794.7173821414
162,2023-11-29,1080138.115735718
163,2023-11-30,1094122.0293366397
164,2023-12-01,1101039.5286576236
165,2023-12-04,1101730.7176835025
166,2023-12-05,1098206.6432969058
167,2023-12-06,1095776.2586152041
168,2023-12-07,1098611.4657418216
169,2023-12-08,1099555.8502175296
170,2023-12-11,1103896.9547898257
171,2023-12-12,1110228.1837479556
172,2023-12-13,1125774.1500412906
173,2023-12-14,1127119.196481415
174,2023-12-15,1128881.4135987246
175,2023-12-18,1129341.7616860354
176,2023-12-19,1136309.8475052798
177,2023-12-20,1120148.822931
178,2023-12-21,1130688.224431702
179,2023-12-22,1129770.8006493533
180,2023-12-26,1135165.3649880374
