,date,account_value
175,2023-12-18,1170880.9238409062
176,2023-12-19,1176652.7290166875
177,2023-12-20,1163544.386823084
178,2023-12-21,1171565.903531458
179,2023-12-22,1176072.2120076544
180,2023-12-26,1178085.790933405
181,2023-12-27,1180984.8308770047
182,2023-12-28,1182247.5310716878
183,2023-12-29,1181461.4349288961
184,2024-01-02,1176602.7081184408
185,2024-01-03,1170527.5269509717
186,2024-01-04,1168085.868393492
187,2024-01-05,1168458.458360842
188,2024-01-08,1176408.4625444051
189,2024-01-09,1172996.2633500388
190,2024-01-10,1183663.2223344138
191,2024-01-11,1181155.6122460654
192,2024-01-12,1182411.940828829
193,2024-01-16,1174086.0678216764
194,2024-01-17,1171309.6319913962
195,2024-01-18,1186277.8040190602
196,2024-01-19,1197493.0289232733
197,2024-01-22,1199002.7545780737
198,2024-01-23,1196188.515045603
199,2024-01-24,1191325.8383612426
200,2024-01-25,1197508.909180792
201,2024-01-26,1199481.3494388182
202,2024-01-29,1204956.4915243322
203,2024-01-30,1201400.3021547948
204,2024-01-31,1194010.0814018766
205,2024-02-01,1214898.4706778203
206,2024-02-02,1216762.9588522587
207,2024-02-05,1207988.5891241704
208,2024-02-06,1209918.665288416
209,2024-02-07,1207822.4051794682
210,2024-02-08,1209697.363836176
211,2024-02-09,1210354.9081133672
212,2024-02-12,1211046.5759371587
213,2024-02-13,1194251.677156336
214,2024-02-14,1195607.247152216
215,2024-02-15,1199961.6582506963
216,2024-02-16,1195424.8173631537
217,2024-02-20,1198234.61651153
218,2024-02-21,1194516.1273183844
219,2024-02-22,1209220.8282213765
220,2024-02-23,1210686.8018837378
221,2024-02-26,1208537.3661041663
222,2024-02-27,1206030.12821583
223,2024-02-28,1206863.214191477
224,2024-02-29,1203591.150938822
225,2024-03-01,1208734.2759701712
226,2024-03-04,1205538.4617273388
227,2024-03-05,1193299.3430053426
228,2024-03-06,1195504.8395544875
229,2024-03-07,1198149.6734596845
230,2024-03-08,1193369.493304949
231,2024-03-11,1193569.2375476477
232,2024-03-12,1202966.8492195609
233,2024-03-13,1200575.8855125906
234,2024-03-14,1200367.8060905936
235,2024-03-15,1192592.316197199
236,2024-03-18,1194008.4090920736
237,2024-03-19,1204202.8475573026
238,2024-03-20,1217916.8816693022
239,2024-03-21,1221903.6915753842
240,2024-03-22,1217565.7744067556
241,2024-03-25,1213450.2236408826
242,2024-03-26,1209207.3720003644
243,2024-03-27,1224916.1762104512
244,2024-03-28,1221405.3105677015
245,2024-04-01,1213046.090566702
246,2024-04-02,1197039.3038540555
247,2024-04-03,1191558.2764187527
248,2024-04-04,1179332.3303940794
249,2024-04-05,1186453.2763221227
250,2024-04-08,1184982.5521353972
251,2024-04-09,1186201.7622314626
252,2024-04-10,1173661.2794645827
253,2024-04-11,1179414.0579991057
254,2024-04-12,1166991.5703138907
255,2024-04-15,1154792.4353508933
256,2024-04-16,1154810.5896785452
257,2024-04-17,1149538.790487772
258,2024-04-18,1142482.3743040601
259,2024-04-19,1144043.7777927115
260,2024-04-22,1150324.4329833623
261,2024-04-23,1155173.5497891027
262,2024-04-24,1152428.316609625
263,2024-04-25,1143936.0149433652
264,2024-04-26,1147792.6537640134
265,2024-04-29,1157694.020856146
266,2024-04-30,1139651.61486936
267,2024-05-01,1144918.1080486814
268,2024-05-02,1159231.1914875547
269,2024-05-03,1196594.3191845457
270,2024-05-06,1192538.6787861006
271,2024-05-07,1184330.7930744307
272,2024-05-08,1191512.8722065107
273,2024-05-09,1202704.949271025
274,2024-05-10,1200278.668421568
275,2024-05-13,1198130.8436077253
276,2024-05-14,1202615.0551860945
277,2024-05-15,1214264.8498180525
278,2024-05-16,1223897.148539366
279,2024-05-17,1225542.0066593306
280,2024-05-20,1227603.6415432112
281,2024-05-21,1230185.5558765547
282,2024-05-22,1224914.745299162
283,2024-05-23,1200576.4423664229
284,2024-05-24,1206399.216201233
285,2024-05-28,1202062.909858208
286,2024-05-29,1191920.1505740301
