,date,account_value
82,2023-08-07,1086595.4423289017
83,2023-08-08,1087092.0109595093
84,2023-08-09,1085974.6814004348
85,2023-08-10,1086151.7906155228
86,2023-08-11,1090533.374943892
87,2023-08-14,1089128.3900338577
88,2023-08-15,1076866.0375392633
89,2023-08-16,1068629.3477220864
90,2023-08-17,1064464.0409561105
91,2023-08-18,1062750.5817466453
92,2023-08-21,1059179.0703523392
93,2023-08-22,1051198.652909819
94,2023-08-23,1055838.509173613
95,2023-08-24,1045934.9750752281
96,2023-08-25,1054039.0272436698
97,2023-08-28,1059228.8952106193
98,2023-08-29,1071329.9157014375
99,2023-08-30,1073272.8754388718
100,2023-08-31,1067974.1399392304
101,2023-09-01,1076507.2650608735
102,2023-09-05,1065604.5914012168
103,2023-09-06,1060523.7259794183
104,2023-09-07,1060914.1235567536
105,2023-09-08,1065614.559522757
106,2023-09-11,1068796.8203815292
107,2023-09-12,1069627.7162603287
108,2023-09-13,1064658.1110611253
109,2023-09-14,1081254.825775992
110,2023-09-15,1071044.760984198
111,2023-09-18,1071683.1438031106
112,2023-09-19,1068324.7382041994
113,2023-09-20,1065360.0591948265
114,2023-09-21,1046510.6201537537
115,2023-09-22,1043827.5297299866
116,2023-09-25,1043778.9348081726
117,2023-09-26,1032791.9773086876
118,2023-09-27,1032197.4390370583
119,2023-09-28,1038834.8400917839
120,2023-09-29,1037698.0842045998
121,2023-10-02,1029305.7301729454
122,2023-10-03,1016214.0155645928
123,2023-10-04,1018803.6945127816
124,2023-10-05,1008363.2625518899
125,2023-10-06,1019770.1064774651
126,2023-10-09,1028083.3465466484
127,2023-10-10,1035070.7731980766
128,2023-10-11,1042228.0474629578
129,2023-10-12,1034119.3837603898
130,2023-10-13,1032462.6225694946
131,2023-10-16,1044803.2628463311
132,2023-10-17,1047862.1751459794
133,2023-10-18,1031881.5074021096
134,2023-10-19,1022470.912743052
135,2023-10-20,1012091.9557488502
136,2023-10-23,1005631.3896138214
137,2023-10-24,1016663.6112152619
138,2023-10-25,1005848.7684089646
139,2023-10-26,994570.5078062615
140,2023-10-27,984777.2091193261
141,2023-10-30,1002232.2434088998
142,2023-10-31,989160.2559374528
143,2023-11-01,998167.6966808571
144,2023-11-02,1022204.7093755631
145,2023-11-03,1033213.3054629235
146,2023-11-06,1032213.4714709687
147,2023-11-07,1031187.9427849792
148,2023-11-08,1029813.6849776139
149,2023-11-09,1019809.969565554
150,2023-11-10,1031959.5747738556
151,2023-11-13,1032046.1052019066
152,2023-11-14,1050267.6494850982
153,2023-11-15,1059507.6915331406
154,2023-11-16,1062230.497325663
155,2023-11-17,1066923.0187730812
156,2023-11-20,1069303.0751323304
157,2023-11-21,1065262.545494391
158,2023-11-22,1067766.7776187195
159,2023-11-24,1071145.8382528902
160,2023-11-27,1069912.3316038728
161,2023-11-28,1073681.0095595003
162,2023-11-29,1079364.1226271272
163,2023-11-30,1087603.8466147066
164,2023-12-01,1104125.1041639925
165,2023-12-04,1101890.8463663163
166,2023-12-05,1098249.2456681274
167,2023-12-06,1096403.281787619
168,2023-12-07,1100052.0567126947
169,2023-12-08,1102247.3340959114
170,2023-12-11,1115318.6953634133
171,2023-12-12,1121379.2304920373
172,2023-12-13,1142235.9803037667
173,2023-12-14,1160147.1505890489
174,2023-12-15,1160882.9550285821
175,2023-12-18,1163466.114911635
176,2023-12-19,1178269.6893335863
177,2023-12-20,1162650.4749557253
178,2023-12-21,1174222.6776987556
179,2023-12-22,1164165.2265467935
