,date,account_value
278,2023-05-19,978025.8120802422
279,2023-05-22,970761.2568148156
280,2023-05-23,964505.5909517785
281,2023-05-24,956297.4618032952
282,2023-05-25,951908.255958416
283,2023-05-26,961405.6595908528
284,2023-05-30,961560.6520163136
285,2023-05-31,956124.6258932324
286,2023-06-01,969742.8830457898
287,2023-06-02,991564.146576521
288,2023-06-05,986057.8294225903
289,2023-06-06,989348.6596037121
290,2023-06-07,993374.752209303
291,2023-06-08,998198.4825712414
292,2023-06-09,999725.1992994519
293,2023-06-12,1002984.6145254346
294,2023-06-13,1007091.976151106
295,2023-06-14,1000800.151566145
296,2023-06-15,1009405.4510885449
297,2023-06-16,1007577.5735441418
298,2023-06-20,996067.0991026135
299,2023-06-21,994944.6200948926
300,2023-06-22,993189.2403913708
301,2023-06-23,986930.9164881039
302,2023-06-26,986389.2048830319
303,2023-06-27,991047.6148561764
304,2023-06-28,990909.5786241818
305,2023-06-29,998806.8925508786
306,2023-06-30,1011036.5261720944
307,2023-07-03,1011082.5773081112
308,2023-07-05,1010185.4465936947
309,2023-07-06,998442.1643480588
310,2023-07-07,994042.9957013493
311,2023-07-10,995774.045818842
312,2023-07-11,1007195.323528803
313,2023-07-12,1006609.0180249577
314,2023-07-13,1002148.1865506535
315,2023-07-14,995870.1346784001
316,2023-07-17,1001388.1006589299
317,2023-07-18,1008984.8612790471
318,2023-07-19,1010231.7582898503
319,2023-07-20,1017363.4509320622
320,2023-07-21,1010341.9945767346
321,2023-07-24,1013915.3275654411
322,2023-07-25,1009852.5424037667
323,2023-07-26,1017172.9201269341
324,2023-07-27,1009646.9699768276
325,2023-07-28,1014690.9822429295
326,2023-07-31,1023862.8663362808
327,2023-08-01,1022149.2652639694
328,2023-08-02,1011669.3596720047
329,2023-08-03,1009653.6417398892
330,2023-08-04,999682.4861345825
331,2023-08-07,1007590.4973793641
332,2023-08-08,1003377.8007665024
333,2023-08-09,997963.8096890793
334,2023-08-10,998287.3614659653
335,2023-08-11,1004262.2768159256
336,2023-08-14,1004657.9546056137
337,2023-08-15,987854.5245976791
338,2023-08-16,983561.9023022995
339,2023-08-17,979334.0959534989
340,2023-08-18,980390.9345574074
341,2023-08-21,979789.9571269074
342,2023-08-22,975373.7920660363
343,2023-08-23,980585.1609685441
344,2023-08-24,971512.4584544449
345,2023-08-25,977617.1327708511
346,2023-08-28,981019.1239741592
347,2023-08-29,985134.7153163052
348,2023-08-30,987640.6549353695
349,2023-08-31,983291.3272054539
350,2023-09-01,989528.7313749447
351,2023-09-05,987352.2570722504
352,2023-09-06,979139.1469441872
353,2023-09-07,977722.8903905373
354,2023-09-08,977403.2617093545
355,2023-09-11,978351.0628148537
356,2023-09-12,980121.2284795266
357,2023-09-13,980765.0873166543
358,2023-09-14,992297.0036908608
359,2023-09-15,989702.7080136758
360,2023-09-18,986946.8977185708
361,2023-09-19,986094.8816014748
362,2023-09-20,982809.1710263711
363,2023-09-21,972061.4758164502
364,2023-09-22,969601.0439765569
365,2023-09-25,971426.7755862199
366,2023-09-26,962040.8017888012
367,2023-09-27,959588.1308340302
368,2023-09-28,958789.4277471772
369,2023-09-29,950666.5909208527
370,2023-10-02,947494.8230032197
371,2023-10-03,937960.8458475342
372,2023-10-04,939218.9816850892
373,2023-10-05,940875.184535431
374,2023-10-06,943209.3510145417
375,2023-10-09,948387.3661722413
376,2023-10-10,952706.3975157014
377,2023-10-11,948440.7112383118
378,2023-10-12,945218.0965170136
379,2023-10-13,950733.3900160065
380,2023-10-16,959747.1684478493
381,2023-10-17,965798.2059660854
382,2023-10-18,964581.740534872
383,2023-10-19,955854.3818846645
384,2023-10-20,936983.4968520107
385,2023-10-23,932406.6304961147
386,2023-10-24,930590.5876428738
387,2023-10-25,933836.3438608303
388,2023-10-26,929512.590954031
389,2023-10-27,911369.2091420327
390,2023-10-30,925710.6736733189
391,2023-10-31,934879.4719083366
392,2023-11-01,936810.8483577347
393,2023-11-02,954016.8107972604
394,2023-11-03,955113.3923667717
395,2023-11-06,958073.4250159836
396,2023-11-07,956934.1513720207
397,2023-11-08,952962.4845127144
398,2023-11-09,952064.7204559575
399,2023-11-10,961452.18949926
400,2023-11-13,964763.840017685
401,2023-11-14,970735.1907486954
402,2023-11-15,976444.1999996739
403,2023-11-16,976234.4376689568
404,2023-11-17,982762.3627822743
405,2023-11-20,987361.6196103821
406,2023-11-21,986765.9261773682
407,2023-11-22,993168.5972719499
408,2023-11-24,996732.273958519
409,2023-11-27,995396.0971415939
410,2023-11-28,998037.320509285
411,2023-11-29,998231.7961181107
412,2023-11-30,1011951.111394722
413,2023-12-01,1020982.8917425461
414,2023-12-04,1019941.2372163582
415,2023-12-05,1011242.0556197473
416,2023-12-06,1004465.6730891229
417,2023-12-07,1007661.6780180321
418,2023-12-08,1008087.8073837357
419,2023-12-11,1009993.0862001572
420,2023-12-12,1015791.930751339
421,2023-12-13,1031462.2402287865
422,2023-12-14,1035528.6353503265
423,2023-12-15,1036253.9758152848
424,2023-12-18,1043151.7509680825
425,2023-12-19,1053735.6487308007
426,2023-12-20,1036044.5023540745
427,2023-12-21,1047341.4797012978
428,2023-12-22,1050201.7953976383
429,2023-12-26,1054461.0361408386
430,2023-12-27,1058460.1738771573
431,2023-12-28,1059087.9689568158
432,2023-12-29,1059374.306434454
433,2024-01-02,1062995.240044344
434,2024-01-03,1059873.807467043
435,2024-01-04,1061171.829865038
436,2024-01-05,1062516.4302015628
437,2024-01-08,1065087.9935435888
438,2024-01-09,1056156.5159559003
439,2024-01-10,1054426.8648114759
440,2024-01-11,1057681.3426823043
441,2024-01-12,1053609.2798160934
442,2024-01-16,1048015.0671849232
443,2024-01-17,1047765.1301323033
444,2024-01-18,1047082.9761959172
445,2024-01-19,1069806.72717544
446,2024-01-22,1077433.7535079594
447,2024-01-23,1081243.36316811
448,2024-01-24,1082373.8004003162
449,2024-01-25,1094367.0584804174
450,2024-01-26,1119939.4277174168
451,2024-01-29,1118798.8994430257
452,2024-01-30,1129495.8764480306
453,2024-01-31,1114823.7629622535
454,2024-02-01,1125129.394836338
455,2024-02-02,1136717.8473967628
456,2024-02-05,1129955.959037693
457,2024-02-06,1131297.6690215187
458,2024-02-07,1140528.1668318824
459,2024-02-08,1149244.2831496315
460,2024-02-09,1148030.9496153907
461,2024-02-12,1148105.1653975563
462,2024-02-13,1140430.680786045
463,2024-02-14,1144080.7786788063
464,2024-02-15,1156677.7552718238
465,2024-02-16,1155088.5224150734
466,2024-02-20,1156725.189910801
467,2024-02-21,1155641.1245350305
468,2024-02-22,1166803.4544888993
469,2024-02-23,1166904.8152612515
470,2024-02-26,1168765.443676201
471,2024-02-27,1168733.08010207
472,2024-02-28,1167424.1591540414
473,2024-02-29,1169031.3558964997
474,2024-03-01,1167610.0027692623
475,2024-03-04,1163293.570338995
476,2024-03-05,1158861.1016080684
477,2024-03-06,1162025.0297430954
478,2024-03-07,1173394.0672837335
479,2024-03-08,1173718.243953808
480,2024-03-11,1172954.5127984125
481,2024-03-12,1180269.0699610463
482,2024-03-13,1181590.7955929586
483,2024-03-14,1175039.5002486059
484,2024-03-15,1168610.8447825261
485,2024-03-18,1174851.421692545
486,2024-03-19,1182065.8061644384
487,2024-03-20,1196085.2792383977
488,2024-03-21,1197951.813477213
489,2024-03-22,1188901.9241433144
490,2024-03-25,1189084.176585247
491,2024-03-26,1185059.1263441183
492,2024-03-27,1200378.7468118763
493,2024-03-28,1202745.0189638233
494,2024-04-01,1198863.2537695847
495,2024-04-02,1191444.4879454747
496,2024-04-03,1190973.4045409337
497,2024-04-04,1173871.7477988377
498,2024-04-05,1183346.1884351864
499,2024-04-08,1185886.7609296932
500,2024-04-09,1173695.4067884579
501,2024-04-10,1168385.6330855999
502,2024-04-11,1164390.0157218762
503,2024-04-12,1159948.1756024456
504,2024-04-15,1158245.4359630032
505,2024-04-16,1160581.3616868688
506,2024-04-17,1144777.9851953222
507,2024-04-18,1151497.0155679418
508,2024-04-19,1187150.9863778783
509,2024-04-22,1195488.182476206
510,2024-04-23,1210209.8446122839
511,2024-04-24,1211761.1354562475
512,2024-04-25,1207346.9242489948
513,2024-04-26,1202148.9722912922
514,2024-04-29,1209274.07766086
515,2024-04-30,1193190.898667635
516,2024-05-01,1187354.9434674396
517,2024-05-02,1193192.763749422
518,2024-05-03,1190025.9254391803
519,2024-05-06,1201802.6359570636
520,2024-05-07,1203113.6126187458
521,2024-05-08,1207283.3510038091
522,2024-05-09,1218826.3963252068
523,2024-05-10,1228155.6777602502
524,2024-05-13,1216305.5632663805
525,2024-05-14,1222629.8639977379
526,2024-05-15,1221321.891287901
527,2024-05-16,1225732.5502196332
528,2024-05-17,1230407.5590867177
529,2024-05-20,1221042.1254059582
530,2024-05-21,1223263.8534714147
531,2024-05-22,1214637.219206194
532,2024-05-23,1193528.8632691898
533,2024-05-24,1200901.3827426787
534,2024-05-28,1193442.4169341212
535,2024-05-29,1183950.1696864252
536,2024-05-30,1191852.6838427668
537,2024-05-31,1210227.047975648
538,2024-06-03,1194524.5269353343
539,2024-06-04,1197407.2035417014
540,2024-06-05,1186962.9016823722
