date,a2c,ddpg,ppo,mean var,dji,ensemble
2022-10-07,838143.6504308529,878600.8411677588,960986.1420747698,881213.0137253057,908644.3061651388,911917.2581544226
2022-10-10,835401.8959409542,874078.4385073889,961248.8266054248,873627.0366112553,903033.0980722926,908921.9050393408
2022-10-11,837347.4061358357,874359.4759753455,964477.3856742533,869781.3050981415,896954.6166468629,909235.8750405615
2022-10-12,835669.2598044301,873510.0329516638,963552.4021704881,867039.2382233244,892797.603243041,908494.839938011
2022-10-13,865489.0216561947,896069.1904948462,977830.2343794382,887086.0180394232,911979.3784900331,930487.527293825
2022-10-14,848331.5380197964,884312.5412371863,968124.4554548014,874698.8269046793,905693.6754599978,924208.7098324985
2022-10-17,863796.3071466885,901205.4002536047,977005.0648403568,894071.7920919671,927683.8727395197,941373.6828328932
2022-10-18,875567.3321787319,910676.9986727942,983114.2840868358,900101.4539484729,929076.8118113582,951326.5117842712
2022-10-19,886920.633463522,905941.4069903601,985400.1280198995,890394.9406713514,933800.4966031597,947287.3352371024
2022-10-20,881686.4591967068,904626.1235049475,976669.0858385449,885550.1857604682,929789.4491867577,948405.396657032
2022-10-21,895889.4548598347,925083.2379878272,991743.3669869367,906924.1156772727,932434.5988121419,968937.7055311622
2022-10-24,904742.7585726796,935398.2690623511,1003118.4247367573,923029.9274001757,925774.3598104856,981986.1573706092
2022-10-25,914665.85071097,946426.1396067847,1008093.7728188916,934300.87742034,938484.2172283586,991973.1963892402
2022-10-26,912227.265194994,951511.2313540686,1010442.7767726803,926200.6420417479,948162.4339566529,994756.2600927772
2022-10-27,916551.3380250874,958984.1892817725,1013641.4071616344,918454.3258417076,957358.461951153,993076.6355486336
2022-10-28,941717.5411815052,982884.0442355383,1029398.1311551647,950165.2933951833,955996.3784039564,1014342.4239702644
2022-10-31,940019.3926448231,978172.903778385,1028994.8748476047,944918.7493176204,944272.3606912913,1012488.2489843788
2022-11-01,936424.8616618519,974573.0263369788,1026875.7881068897,934762.7090136735,956407.4058724325,1005440.3882227364
2022-11-02,922896.0002345447,955782.0946658362,1016898.1168312586,913551.0997338684,953910.0439628604,982263.2042036476
2022-11-03,918729.6828364735,949880.0853579749,1012340.4174513682,895150.7229614836,956144.1661197686,974233.0584230842
2022-11-04,932853.0598773365,958165.0371363867,1020606.9236465204,897707.0456243962,956991.4975381618,971949.2260332528
2022-11-07,944221.3501605396,968341.1826060523,1025724.1780358255,911580.1061870583,955297.176275449,987660.9131670416
2022-11-08,951684.2520923023,976584.5865863074,1028671.8329448756,918897.2272837347,970894.1316207872,1004345.6998262824
2022-11-09,930295.5454539661,958141.4163935889,1018210.5216587847,897378.0058151047,971685.7864651957,977877.5525541723
2022-11-10,960263.5658702259,992100.8969310034,1043487.026068941,947292.7067440687,984055.4361058369,1011847.0655966224
2022-11-11,964201.69270891,987092.0224040259,1045099.1811697329,941948.23541145,988468.1177036931,1007166.5799723092
