,date,account_value
307,2023-07-03,1039891.4089434851
308,2023-07-05,1037354.6270335425
309,2023-07-06,1024715.1971781958
310,2023-07-07,1019328.0381587256
311,2023-07-10,1027099.507671665
312,2023-07-11,1035671.1956179846
313,2023-07-12,1036598.6861575354
314,2023-07-13,1037183.5110285986
315,2023-07-14,1046629.9170535315
316,2023-07-17,1049483.7735636937
317,2023-07-18,1057567.5928729284
318,2023-07-19,1063356.7209094274
319,2023-07-20,1069824.9028628576
320,2023-07-21,1068780.1307070958
321,2023-07-24,1072397.1337397802
322,2023-07-25,1073037.5297625768
323,2023-07-26,1072849.2997134435
324,2023-07-27,1068938.0661357152
325,2023-07-28,1072776.8921435582
326,2023-07-31,1075185.0423587072
327,2023-08-01,1082412.529796909
328,2023-08-02,1075868.8918383825
329,2023-08-03,1073470.0020068395
330,2023-08-04,1063106.1192324865
331,2023-08-07,1075594.2684787023
332,2023-08-08,1070769.9743121373
333,2023-08-09,1065768.3379405248
334,2023-08-10,1066371.9179423559
335,2023-08-11,1072817.3295520055
336,2023-08-14,1075584.241642307
337,2023-08-15,1064123.6019175756
338,2023-08-16,1058825.3502429235
339,2023-08-17,1052119.4114115941
340,2023-08-18,1053169.994011234
341,2023-08-21,1049185.3166964757
342,2023-08-22,1042327.9145282019
343,2023-08-23,1046431.2142527808
344,2023-08-24,1038704.6690295447
345,2023-08-25,1047479.0755465735
346,2023-08-28,1050728.4130328405
347,2023-08-29,1058034.4232638585
348,2023-08-30,1061777.6968425023
349,2023-08-31,1055024.8732989538
350,2023-09-01,1060371.1393931615
351,2023-09-05,1054942.1491130101
352,2023-09-06,1048569.4410174597
353,2023-09-07,1050937.605099033
354,2023-09-08,1053025.990673374
355,2023-09-11,1054199.692600559
356,2023-09-12,1053397.2822154271
357,2023-09-13,1049913.1300090062
358,2023-09-14,1057383.0269587743
359,2023-09-15,1048290.7790568579
360,2023-09-18,1048625.061085056
361,2023-09-19,1045656.6625903357
362,2023-09-20,1045082.6531718482
363,2023-09-21,1033788.1393092383
364,2023-09-22,1032672.2628558386
365,2023-09-25,1033878.9582331885
366,2023-09-26,1021193.226749729
367,2023-09-27,1018231.2947390784
368,2023-09-28,1023554.7292178381
369,2023-09-29,1017405.6991008032
370,2023-10-02,1016993.4978602637
371,2023-10-03,1006422.6206210364
372,2023-10-04,1007847.557747196
373,2023-10-05,1009254.2097743262
374,2023-10-06,1018264.933945011
375,2023-10-09,1024277.706890415
376,2023-10-10,1027729.2078936804
377,2023-10-11,1024670.9904254187
378,2023-10-12,1020146.2399104346
379,2023-10-13,1024562.9510997046
380,2023-10-16,1032193.2672579993
381,2023-10-17,1033834.4480632056
382,2023-10-18,1020575.7641070593
383,2023-10-19,1014266.8347399939
384,2023-10-20,1005644.014564823
385,2023-10-23,998110.0817187537
386,2023-10-24,1003269.646873783
387,2023-10-25,999006.1483538855
388,2023-10-26,992051.7345088233
389,2023-10-27,978635.1113551367
390,2023-10-30,991877.1523097266
391,2023-10-31,993629.4161914099
392,2023-11-01,997935.5301440466
393,2023-11-02,1017087.2839587439
394,2023-11-03,1019054.4516986121
395,2023-11-06,1020716.8401683081
396,2023-11-07,1022587.035507511
397,2023-11-08,1021312.2532428015
398,2023-11-09,1013679.5431140173
399,2023-11-10,1023272.5252955664
400,2023-11-13,1023757.0968173255
401,2023-11-14,1037619.2615855444
402,2023-11-15,1042706.5912554968
403,2023-11-16,1045555.5974963416
404,2023-11-17,1048585.0428126561
405,2023-11-20,1053098.4210551488
406,2023-11-21,1054098.8045352208
407,2023-11-22,1057421.992916416
408,2023-11-24,1061364.9872973668
409,2023-11-27,1058889.0775645482
410,2023-11-28,1060005.0360568273
411,2023-11-29,1062198.3994754064
412,2023-11-30,1083098.9016001928
413,2023-12-01,1097187.1678851354
414,2023-12-04,1095270.923168491
415,2023-12-05,1096160.384838413
416,2023-12-06,1092440.107456516
417,2023-12-07,1092376.6466258275
418,2023-12-08,1095299.0989993322
419,2023-12-11,1098633.6204531896
420,2023-12-12,1105189.0739787328
421,2023-12-13,1119107.0280535924
422,2023-12-14,1125555.3321231115
423,2023-12-15,1124703.3837855565
424,2023-12-18,1125646.9041980016
425,2023-12-19,1132688.9943621862
426,2023-12-20,1117401.6896441686
427,2023-12-21,1126918.5272181737
428,2023-12-22,1123664.9122126806
429,2023-12-26,1128013.3429759252
430,2023-12-27,1130930.2752841222
431,2023-12-28,1132310.7586634862
432,2023-12-29,1130891.0528643834
433,2024-01-02,1132704.5965388524
434,2024-01-03,1125208.5601886022
435,2024-01-04,1126295.7295726049
436,2024-01-05,1126236.2275126684
437,2024-01-08,1136403.4700015294
438,2024-01-09,1133552.7830699193
439,2024-01-10,1139615.859436344
440,2024-01-11,1141526.6734050023
441,2024-01-12,1136585.8305705297
442,2024-01-16,1129525.603966068
443,2024-01-17,1126694.3116229284
444,2024-01-18,1130626.6397822606
445,2024-01-19,1140223.183098148
446,2024-01-22,1144141.8457530248
447,2024-01-23,1142390.7753566015
448,2024-01-24,1140970.4210170018
449,2024-01-25,1148872.3694041478
450,2024-01-26,1154669.9175952184
451,2024-01-29,1161116.169491123
452,2024-01-30,1165327.17204697
453,2024-01-31,1154535.1582072484
454,2024-02-01,1166531.2780421483
455,2024-02-02,1170213.3958094823
456,2024-02-05,1165007.822162937
457,2024-02-06,1170566.474857639
458,2024-02-07,1179889.8434222448
459,2024-02-08,1181243.8182910192
460,2024-02-09,1178268.7157557714
461,2024-02-12,1180455.4847796666
462,2024-02-13,1166696.1744883764
463,2024-02-14,1172787.4527362096
464,2024-02-15,1186646.9650996435
465,2024-02-16,1184357.9948886144
466,2024-02-20,1178932.8004458654
467,2024-02-21,1182026.624618839
468,2024-02-22,1198962.819641422
469,2024-02-23,1201780.301067661
470,2024-02-26,1202257.8284152257
471,2024-02-27,1199843.418571781
472,2024-02-28,1198113.560756992
473,2024-02-29,1201063.2821353185
474,2024-03-01,1205053.2678836095
475,2024-03-04,1196709.9133723485
476,2024-03-05,1183822.2112582433
477,2024-03-06,1187843.5260470617
478,2024-03-07,1191166.5615809667
479,2024-03-08,1192905.0278933751
480,2024-03-11,1196436.5174334752
481,2024-03-12,1203677.7806971776
482,2024-03-13,1201930.9417575109
483,2024-03-14,1196771.1912577855
484,2024-03-15,1191882.895965885
485,2024-03-18,1195867.31424744
486,2024-03-19,1205549.3822711217
487,2024-03-20,1215056.150867771
488,2024-03-21,1220249.7780192601
489,2024-03-22,1208555.4177096593
490,2024-03-25,1201461.028751682
491,2024-03-26,1201283.3885081518
492,2024-03-27,1214635.5168269384
493,2024-03-28,1215570.720333408
494,2024-04-01,1205995.3620875585
495,2024-04-02,1193182.4017375219
496,2024-04-03,1194508.5949977147
497,2024-04-04,1177178.3608859289
498,2024-04-05,1186106.5695803869
499,2024-04-08,1185334.8135226476
500,2024-04-09,1185448.5042002904
501,2024-04-10,1172203.3698771703
502,2024-04-11,1170589.497665714
503,2024-04-12,1157177.7563288915
504,2024-04-15,1146762.3187678563
505,2024-04-16,1148415.1323016393
506,2024-04-17,1151587.1521609533
507,2024-04-18,1155246.5929568517
508,2024-04-19,1165926.8861277807
509,2024-04-22,1170969.645714115
510,2024-04-23,1179015.6280406225
511,2024-04-24,1179238.8334201085
512,2024-04-25,1164448.4427874791
513,2024-04-26,1166117.7712939489
514,2024-04-29,1170287.3124659765
515,2024-04-30,1150342.8361056554
516,2024-05-01,1150381.18099625
517,2024-05-02,1158045.307243656
518,2024-05-03,1161919.8241084325
519,2024-05-06,1168973.0574992406
520,2024-05-07,1174204.1808398473
521,2024-05-08,1177599.4372523534
522,2024-05-09,1186657.9890673864
523,2024-05-10,1193931.3676608312
524,2024-05-13,1192166.6866725194
525,2024-05-14,1194075.1674769628
526,2024-05-15,1206753.064514469
527,2024-05-16,1202070.0644725072
528,2024-05-17,1207895.0062449682
529,2024-05-20,1200143.9570124852
530,2024-05-21,1200357.7334445226
531,2024-05-22,1195855.5788996923
532,2024-05-23,1178318.5263674962
533,2024-05-24,1173520.0864299047
534,2024-05-28,1165092.295749973
535,2024-05-29,1151361.3076785314
536,2024-05-30,1138430.4406703222
537,2024-05-31,1158486.4984172094
538,2024-06-03,1153769.378551792
539,2024-06-04,1155723.486160587
540,2024-06-05,1154276.8909571874
