,date,account_value
74,2022-07-28,993717.6289461084
75,2022-07-29,998176.2391041208
76,2022-08-01,997488.05625067
77,2022-08-02,993899.5821584612
78,2022-08-03,997329.871771956
79,2022-08-04,995982.7251091981
80,2022-08-05,997400.950950274
81,2022-08-08,998658.9457139458
82,2022-08-09,998134.806614218
83,2022-08-10,1003564.672002722
84,2022-08-11,1005960.607069258
85,2022-08-12,1011667.6781258796
86,2022-08-15,1012304.8350335561
87,2022-08-16,1018559.156331831
88,2022-08-17,1018216.1643333111
89,2022-08-18,1020243.7348654004
90,2022-08-19,1016514.1730136662
91,2022-08-22,1007631.8916249217
92,2022-08-23,1005414.6319953975
93,2022-08-24,1006267.4681418743
94,2022-08-25,1008797.1954151554
95,2022-08-26,997733.51760108
96,2022-08-29,994713.2913208676
97,2022-08-30,990004.5014052182
98,2022-08-31,985138.2398820398
99,2022-09-01,989708.2207315617
100,2022-09-02,987042.2510077877
101,2022-09-06,985146.9370058079
102,2022-09-07,992934.1543617954
103,2022-09-08,995768.0779050502
104,2022-09-09,997491.0173691197
105,2022-09-12,999740.4071212215
106,2022-09-13,980660.9362982083
107,2022-09-14,983219.6392991772
108,2022-09-15,979174.7779926434
109,2022-09-16,978707.2214339771
110,2022-09-19,983787.1612305928
111,2022-09-20,974917.4460477161
112,2022-09-21,966484.347588541
113,2022-09-22,965601.5158863391
114,2022-09-23,960493.2745954492
115,2022-09-26,951540.0969119356
116,2022-09-27,950490.1573606011
117,2022-09-28,962044.4204269769
118,2022-09-29,958701.7297752893
119,2022-09-30,948534.6530047089
120,2022-10-03,961663.3146846254
121,2022-10-04,973099.638396383
122,2022-10-05,973308.0780022867
123,2022-10-06,969607.1389136942
124,2022-10-07,960986.1420747698
125,2022-10-10,961248.8266054248
126,2022-10-11,964477.3856742533
127,2022-10-12,963552.4021704881
128,2022-10-13,977830.2343794382
129,2022-10-14,968124.4554548014
130,2022-10-17,977005.0648403568
131,2022-10-18,983114.2840868358
132,2022-10-19,985400.1280198995
133,2022-10-20,976669.0858385449
134,2022-10-21,991743.3669869367
135,2022-10-24,1003118.4247367573
136,2022-10-25,1008093.7728188916
137,2022-10-26,1010442.7767726803
138,2022-10-27,1013641.4071616344
139,2022-10-28,1029398.1311551647
140,2022-10-31,1028994.8748476047
141,2022-11-01,1026875.7881068897
142,2022-11-02,1016898.1168312586
143,2022-11-03,1012340.4174513682
144,2022-11-04,1020606.9236465204
145,2022-11-07,1025724.1780358255
146,2022-11-08,1028671.8329448756
147,2022-11-09,1018210.5216587847
148,2022-11-10,1043487.026068941
149,2022-11-11,1045099.1811697329
150,2022-11-14,1041609.0259711703
151,2022-11-15,1041373.2110427187
152,2022-11-16,1043525.1234845866
153,2022-11-17,1048242.9383471888
154,2022-11-18,1054211.5308287942
155,2022-11-21,1058465.345591024
156,2022-11-22,1070063.6095078788
157,2022-11-23,1069371.4232661491
158,2022-11-25,1073508.9472949118
159,2022-11-28,1063639.1009918456
160,2022-11-29,1064491.5197527558
161,2022-11-30,1082148.5670614257
162,2022-12-01,1084265.7123965584
163,2022-12-02,1086578.3096460472
164,2022-12-05,1073485.0717108704
