account_value,date,daily_return
1305769.2370186432,2022-01-03,
1290935.7042947053,2022-01-04,-0.011359995551592283
1289291.382460763,2022-01-05,-0.0012737441752304068
1247155.7414406822,2022-01-06,-0.03268123993791072
1228320.2188728836,2022-01-07,-0.015102783030161326
1239914.1113617525,2022-01-10,0.009438819218906547
1244263.9848801086,2022-01-11,0.003508205510766249
1254129.3596432847,2022-01-12,0.007928683047212504
1243024.5657597703,2022-01-13,-0.008854584097028773
1244890.2517981462,2022-01-14,0.0015009245108807967
1227548.6680272873,2022-01-18,-0.013930210912817653
1228574.0502597399,2022-01-19,0.0008353088225010463
1227908.20096391,2022-01-20,-0.0005419692005452781
1221252.764107068,2022-01-21,-0.005420142036365094
1222222.361011098,2022-01-24,0.0007939363025628587
1220338.1612964373,2022-01-25,-0.001541617773300974
1219053.333776677,2022-01-26,-0.0010528454821041588
1223382.026661866,2022-01-27,0.003550864236414153
1238609.001906083,2022-01-28,0.01244662330520363
1237370.4291365289,2022-01-31,-0.0009999707475466524
1239840.3039091732,2022-02-01,0.0019960673978349774
1244803.3110872891,2022-02-02,0.004002940671042676
1235482.8937067655,2022-02-03,-0.007487461912663584
1236759.3797634253,2022-02-04,0.0010331879649341236
1237283.326723718,2022-02-07,0.0004236450265637792
1247819.753573785,2022-02-08,0.008515775346271903
1260400.075504144,2022-02-09,0.01008184226474107
1243479.8316322875,2022-02-10,-0.01342450242641302
1225984.792878778,2022-02-11,-0.014069418987314175
1220479.7182594847,2022-02-14,-0.004490328633168894
1234506.5723244261,2022-02-15,0.011492902221222456
1234874.5506378722,2022-02-16,0.0002980772413005983
1210431.668420465,2022-02-17,-0.019793818088470028
1203995.5821205687,2022-02-18,-0.005317182677725962
1194375.468457849,2022-02-22,-0.007990156945406723
1178954.7825409484,2022-02-23,-0.012911087278786315
1178063.541757257,2022-02-24,-0.0007559584106954231
1210545.8681770873,2022-02-25,0.02757264380780189
1203088.3599487853,2022-02-28,-0.006160450772123127
1182321.244630487,2022-03-01,-0.01726150464890408
1206225.0727325988,2022-03-02,0.020217710043417547
1203125.2807289672,2022-03-03,-0.002569828860056189
1200446.7387940001,2022-03-04,-0.0022263200498489066
1168020.5394798827,2022-03-07,-0.027011776754621852
1159160.5996529174,2022-03-08,-0.00758543152923552
1185286.3071114135,2022-03-09,0.022538470912761177
1182787.6222359252,2022-03-10,-0.0021080854984123487
1172767.8059670043,2022-03-11,-0.008471357055613749
1172082.2432991576,2022-03-14,-0.0005845681168586969
1194080.5879837584,2022-03-15,0.01876860161508831
1211450.9693085265,2022-03-16,0.014547076218782262
1226039.4112145018,2022-03-17,0.01204212326835008
1233046.7917458129,2022-03-18,0.005715461075080475
1231447.8666740966,2022-03-21,-0.0012967270037275158
1239894.5324226927,2022-03-22,0.006859133851446764
1229272.4438911986,2022-03-23,-0.008566929084475539
1244507.8206192565,2022-03-24,0.012393816198979613
1251560.586324365,2022-03-25,0.005667112402394814
1252750.5703407836,2022-03-28,0.0009508001685425427
1261207.396886499,2022-03-29,0.006750606821448013
1264922.119187982,2022-03-30,0.002945369897650041
1243380.6897636962,2022-03-31,-0.017029846420991035
1246850.1222702574,2022-04-01,0.0027903220108884685
