last_state
4.35019413360871
169.5800018310547
268.04620361328125
222.4600067138672
183.13999938964844
377.92236328125
301.9100036621094
48.54999923706055
159.9844970703125
118.37999725341797
405.6153564453125
355.39935302734375
196.11166381835938
187.2808837890625
38.709999084472656
151.1680450439453
197.4499969482422
59.051795959472656
264.9696960449219
90.40214538574219
127.98999786376953
424.75384521484375
88.49417114257812
155.09852600097656
229.7515411376953
455.739990234375
276.6280517578125
41.44878387451172
18.86693572998047
59.643550872802734
0.0
300.0
300.0
300.0
635.0
300.0
3.0
1.0
300.0
66.0
0.0
0.0
2.0
0.0
304.0
0.0
0.0
400.0
0.0
800.0
804.0
803.0
400.0
0.0
0.0
408.0
804.0
500.0
0.0
-2.507330930791511
-2.333943946219449
2.6288204397252173
-3.745804095534396
11.69375020229728
1.2749285602169493
-0.07939000236925864
2.3431164809447296
2.933689648955067
6.457411839572899
-1.9404306061826446
0.052440231370695756
0.43842030067048654
-0.8006801387941209
-1.2116639852960418
3.8910440838305647
0.049941232485508635
-4.4845146584319195
2.976190863162145
1.6234872391867867
3.453018955172581
-3.1697710225472377
-0.4108092191246442
3.319803844691279
-9.651473571046893
-0.8869850531691554
0.6008780395653304
-0.6240019606464209
0.2834038470321971
41.550853785223126
43.059262297068265
60.344212646925776
39.588784420587665
70.56372531819827
55.667004297133
46.60107908381788
62.86647928193759
62.71084471767852
58.73005703008048
47.154592062096704
48.4567080582852
55.23010748948913
40.674181528644304
41.25405209630066
67.55240602215139
49.44624013195024
36.113808729321235
60.138836542343405
59.98419119714719
58.56313451368942
34.844021155616474
47.233883744882824
69.7735598459566
35.07972195986824
51.04753345165707
59.938102760452146
41.193333667080914
58.17934226681312
-76.35965329222776
-132.9559645660934
-5.628150921566769
-83.37376323026221
144.80918173180643
-73.52447723871157
-97.60279975850642
165.13401124932403
59.44585888755507
60.3915853180606
-201.2625319556414
-105.55126820512103
-37.849577566901644
-241.30982773369175
-176.95350634241726
75.61075359604266
-116.71544560828838
-174.22026922741662
75.71618307341917
47.00747002443777
72.4050184872716
-147.94234333892433
-220.9455675424997
141.49077465487568
-186.91539456250172
-119.58881760841243
122.51807377649588
-214.39954580785766
-31.374636835994018
5.63921689327192
31.84724817991561
10.558681712292078
27.548891286202746
65.74538585330846
24.59688581584785
32.86049800545247
51.84329591033554
28.05956781101373
16.639597333633247
13.446940365101407
21.648945781066974
10.334760213844758
27.660815651926896
33.21375163546488
24.536815135702636
27.35765242807498
43.66868165831902
24.67947599550677
20.967309487701094
25.426791058540722
43.21771520555579
33.6237840945204
50.94127061848393
57.20436153182911
12.375391167866038
25.532148402255256
18.433085914347977
7.99717596806121
