account_value,date,daily_return
1162250.9928093841,2021-10-04,
1164993.9290415924,2021-10-05,0.002360020554233344
1171312.1077817467,2021-10-06,0.005423357652474703
1184832.7527796105,2021-10-07,0.011543161645848121
1186331.1244426658,2021-10-08,0.0012646271463547798
1169946.1686523713,2021-10-11,-0.013811452344717146
1161631.9048328064,2021-10-12,-0.007106535362342181
1158722.0639605797,2021-10-13,-0.0025049594971701117
1183257.7468879707,2021-10-14,0.02117477839640558
1204369.5171603935,2021-10-15,0.017842072302461487
1196330.2900876168,2021-10-18,-0.006675050271723326
1202872.0201201562,2021-10-19,0.00546816383965365
1212143.998817723,2021-10-20,0.007708200492219097
1200546.3577502717,2021-10-21,-0.009567874013948208
1208584.8135125244,2021-10-22,0.006695664611665819
1212015.5786328171,2021-10-25,0.0028386631057542022
1215539.4749875762,2021-10-26,0.002907467871604563
1190982.5471531036,2021-10-27,-0.020202493082113637
1188200.7275687074,2021-10-28,-0.0023357349702947117
1195998.1963125542,2021-10-29,0.006562417075608007
1189835.0310957534,2021-11-01,-0.005153155946056365
1184672.396845128,2021-11-02,-0.004338949615453114
1194354.7843320358,2021-11-03,0.008173050636355539
1190579.326356469,2021-11-04,-0.003161085822315668
1197703.848057126,2021-11-05,0.005984079802947795
1210165.1921047182,2021-11-08,0.010404361702441411
1207506.2420959214,2021-11-09,-0.00219717938190922
1201264.3513521699,2021-11-10,-0.005169240974619904
1195410.8745801514,2021-11-11,-0.004872763239356703
1196643.5504940462,2021-11-12,0.00103117341502168
1182346.449192105,2021-11-15,-0.011947669208628109
1180221.166732846,2021-11-16,-0.0017975124471437676
1178029.4210968597,2021-11-17,-0.0018570634875610947
1175907.7882156952,2021-11-18,-0.0018010016075736823
1159099.281841336,2021-11-19,-0.01429406841489167
1156763.4825249298,2021-11-22,-0.0020151848534455397
1174337.9083977325,2021-11-23,0.015192756460847168
1179019.8792229278,2021-11-24,0.0039869025701329
1158030.4083634003,2021-11-26,-0.01780247409684166
1183356.332939206,2021-11-29,0.021869826899967082
1162276.942565976,2021-11-30,-0.017813223106579623
1160937.4175072296,2021-12-01,-0.0011525007592330105
1167595.905681668,2021-12-02,0.005735441096157867
1180324.5237122162,2021-12-03,0.010901561035465246
1202298.7164879425,2021-12-06,0.018617077197223386
1212988.421951352,2021-12-07,0.008891056204930026
1221142.632926999,2021-12-08,0.006722414516149522
1228135.7992630585,2021-12-09,0.005726739979012407
1238376.0377159698,2021-12-10,0.008338034327356914
1236212.6873665436,2021-12-13,-0.0017469252339671337
1240949.531047879,2021-12-14,0.003831738445773558
1267367.8321381195,2021-12-15,0.021288779623400478
1274168.8686256988,2021-12-16,0.005366268825133025
1265948.736957608,2021-12-17,-0.006451367531021934
1258822.271900235,2021-12-20,-0.005629347262907092
1267206.0524254425,2021-12-21,0.006660019219831392
1280854.681640683,2021-12-22,0.010770647117031018
1284735.8971977814,2021-12-23,0.0030301763445379493
1294623.7891693695,2021-12-27,0.007696439395174615
1302196.1054039581,2021-12-28,0.005849047652250361
1307601.7643585785,2021-12-29,0.004151186547239227
1305583.4046021088,2021-12-30,-0.001543558452951288
1300943.6150169952,2021-12-31,-0.0035538055774595456
