,date,account_value
108,2022-06-08,891002.148613312
109,2022-06-09,874662.9956363223
110,2022-06-10,849326.8772967837
111,2022-06-13,827890.595123627
112,2022-06-14,823350.9402545474
113,2022-06-15,831739.6519855044
114,2022-06-16,810639.199432709
115,2022-06-17,810904.0073321841
116,2022-06-21,823782.1479037784
117,2022-06-22,818670.678779938
118,2022-06-23,824081.1815417788
119,2022-06-24,847912.1514972232
120,2022-06-27,844919.4534533999
121,2022-06-28,827558.1960834048
122,2022-06-29,828932.3211215518
123,2022-06-30,822399.2263186953
124,2022-07-01,829214.7117236636
125,2022-07-05,828086.2286227725
126,2022-07-06,828434.3112185977
127,2022-07-07,839854.3692019961
128,2022-07-08,837960.3582461856
129,2022-07-11,832966.0205539248
130,2022-07-12,825400.5020984195
131,2022-07-13,823707.4029162906
132,2022-07-14,819150.1356204532
133,2022-07-15,833143.0017474673
134,2022-07-18,829188.8243258975
135,2022-07-19,848137.1815951846
136,2022-07-20,849738.1767962954
137,2022-07-21,854040.4759219668
138,2022-07-22,851821.8341754458
139,2022-07-25,854284.1198428653
140,2022-07-26,843547.7156528018
141,2022-07-27,858737.6821216128
142,2022-07-28,869990.1384585879
143,2022-07-29,875333.349029877
144,2022-08-01,875437.8055270694
145,2022-08-02,861300.2787326358
146,2022-08-03,873612.0793689273
147,2022-08-04,873220.1849063418
148,2022-08-05,875558.9706119082
149,2022-08-08,877196.3072970889
150,2022-08-09,874880.4616778872
151,2022-08-10,892268.9665606997
152,2022-08-11,893788.5656817935
153,2022-08-12,904876.866356232
154,2022-08-15,908467.5246966861
155,2022-08-16,917797.0252307437
156,2022-08-17,914051.391495087
157,2022-08-18,915137.0784839175
158,2022-08-19,906591.6848681949
159,2022-08-22,887458.8352588199
160,2022-08-23,883560.4709476016
161,2022-08-24,883029.4496615909
162,2022-08-25,892288.7323153995
163,2022-08-26,864338.3228152774
164,2022-08-29,858906.2789767764
165,2022-08-30,851814.1086658023
166,2022-08-31,845451.066582062
167,2022-09-01,850354.1807435724
168,2022-09-02,840727.7305577967
169,2022-09-06,834618.6732743952
170,2022-09-07,848304.7463258478
171,2022-09-08,852693.880956051
172,2022-09-09,865548.5373719904
173,2022-09-12,868751.9201806757
174,2022-09-13,830360.2691777918
175,2022-09-14,829598.772324917
176,2022-09-15,821038.5698083612
177,2022-09-16,820846.60305917
178,2022-09-19,826609.1642068598
179,2022-09-20,814422.3809903833
180,2022-09-21,801386.417107937
181,2022-09-22,797448.1407293055
182,2022-09-23,785947.4610780451
183,2022-09-26,778426.2498086664
184,2022-09-27,775254.8131803247
185,2022-09-28,794001.8820108149
186,2022-09-29,781168.09052026
187,2022-09-30,765560.5744374964
188,2022-10-03,787345.303908703
