date,a2c,ddpg,ppo,mean var,dji,ensemble
2023-02-02,966617.2022886262,947577.9547227594,1040588.3113443214,1460278.2107590507,930815.549167047,1045434.9029368182
2023-02-03,957903.5872564302,941739.6986840937,1033763.9063573447,1450949.3112846413,927318.7750079412,1049004.9522799617
2023-02-06,960262.9218091951,938849.5513967249,1028189.8611757956,1447688.397679693,926362.3138501619,1045164.3996722804
2023-02-07,973567.6829709993,943351.0539125177,1039080.0644163352,1474221.8984919908,933624.0727542569,1064968.9264944715
2023-02-08,966492.1220846162,936918.8603490564,1029815.0890120993,1470753.9857706055,927947.4469544699,1060108.136382209
2023-02-09,964190.2996168123,927840.7742685053,1026317.6034057456,1461873.2390189543,921137.7595554026,1056513.984812093
2023-02-10,966695.3785734163,933414.9602006647,1025267.1562638007,1473082.767415936,925767.8088572489,1065278.786853139
2023-02-13,978653.5422697053,946929.9088014337,1040224.1945515814,1499729.6382931492,936063.272927227,1075135.8989663937
2023-02-14,978585.8839635835,940688.285334942,1042905.2203375922,1495654.1090810825,931781.1926936104,1073869.13261469
2023-02-15,979412.1955480562,943732.1767972681,1044582.4564288169,1489231.828042517,932841.2224295373,1070343.4761588797
2023-02-16,964821.9810056672,932585.5127423975,1027659.6057507086,1464415.9751376864,921055.0114646145,1055116.9804723407
2023-02-17,970519.8059492097,935137.235040066,1027942.3573724814,1477316.4258905952,924603.9969997144,1054548.7942337694
2023-02-21,955477.6250066743,911115.964015362,1002805.8923659431,1459047.0754742036,905549.7275986237,1037386.1645339938
2023-02-22,953404.6206769929,907936.8089250299,1000227.325684783,1458208.8127421252,903240.041534203,1035069.6195390752
2023-02-23,954680.5344190584,911924.3299325678,1005475.6384666892,1470719.9292198922,906214.488389909,1040235.5802897617
2023-02-24,936617.2308759675,903435.3525632593,987225.8727648192,1452474.7198661533,897003.3980103089,1031835.7598858617
2023-02-27,939635.7836217866,905224.4427159998,991555.955932849,1452686.18562763,898976.0057229648,1030925.8779878552
2023-02-28,939607.2916479097,897781.3748620722,991609.7196983538,1432296.3546663667,892623.9419588875,1024377.7266907285
2023-03-01,942908.8075132356,898661.8241914484,994581.4116798297,1427087.2909683846,892764.453555632,1027640.0538078968
2023-03-02,964524.2125676026,906202.7931493494,1010693.6603597117,1442091.7186551578,902105.1648155118,1031982.2393502094
2023-03-03,974937.456890719,917604.8385423395,1025672.973490346,1456587.2550535805,912694.1443713948,1043346.2251145984
2023-03-06,971173.5674597193,919041.4254449579,1022748.2521010905,1482339.7223461126,913800.4062664328,1046936.6964092684
2023-03-07,958113.4773909021,901817.9563630793,1008095.6506959086,1471248.3698596698,898084.1414618652,1029794.4452026836
2023-03-08,953690.5979548478,903428.612168667,1006487.5285318041,1456611.200666053,896497.0864664163,1025187.563584695
2023-03-09,936281.3510066057,890451.6255792353,987684.1438869144,1445285.6081209313,881640.2273170133,1011492.8114708472
2023-03-10,933878.8873454118,877071.7479470941,983000.7765162402,1438249.5208784463,872204.1689021997,998716.7207077324
2023-03-13,934894.2701693559,872921.5093759272,980854.1536824885,1440059.4386804851,869730.4814604238,994916.176586013
2023-03-14,947446.9538737321,881845.4501947138,997892.4908731204,1468239.5137343956,878921.6589123697,1006050.68731483
2023-03-15,933675.8850604082,877123.4680818293,984401.8877199335,1482481.0308413713,871245.5723098196,996822.7309889862
2023-03-16,947740.4852343583,885728.1677755091,999767.1336792079,1505163.4543721366,881413.1238471989,1004453.91581108
2023-03-17,937257.712620833,876227.5852483484,991305.9262383757,1492564.811395226,870901.4470238715,992373.4810311327
2023-03-20,951297.9395838762,885253.548453686,1001079.1931750574,1496764.3543544947,881359.2575093893,1008159.8701505482
2023-03-21,956275.446339705,893228.8317235681,1016132.6235007792,1501048.6446635926,889997.1972420863,1021243.646574014
2023-03-22,937362.4680338884,878710.5978139612,988081.1787093821,1486584.2428198056,875497.0090569119,1007777.193939996
2023-03-23,940398.3013697648,883031.7775090906,995454.6427403251,1496352.0922421762,877550.8700561352,1004097.5494253855
2023-03-24,944975.6664362932,886209.3178170893,996114.9444672595,1510279.6601487282,881166.5345366508,1011940.1806715748
2023-03-27,954874.0808077836,888325.4363549921,996687.2905411768,1509042.771229947,886484.3005517429,1023831.5699730848
2023-03-28,959038.4934779191,887437.9390825006,998707.518859418,1499957.8197260443,885450.2697320831,1017544.9538885969
2023-03-29,968478.9108477617,897893.6573919031,1013870.5005024119,1511345.4594214433,894288.566616217,1019667.8894086088
2023-03-30,974773.8447199846,901545.972041485,1016245.3056529227,1524816.1942879478,898154.3972602374,1026007.1800975028
2023-03-31,983700.833588698,915491.0041345331,1030221.0517044783,1540828.4060852458,909501.0290125484,1034470.5881678764
