,account_value,date,daily_return,datadate
123,869850.143389674,2022-09-29,-0.0089120327928206,2022-09-29
124,858363.7242854106,2022-09-30,-0.0132050551368567,2022-09-30
125,876479.8850596416,2022-10-03,0.02110545944764,2022-10-03
126,892295.37846403,2022-10-04,,2022-10-04
127,892488.2328134258,2022-10-05,0.0002161328569556,2022-10-05
128,882953.5193046673,2022-10-06,-0.010683293244889,2022-10-06
129,870951.596751067,2022-10-07,-0.0135929267976098,2022-10-07
130,875174.0545399655,2022-10-10,0.0048480969604391,2022-10-10
131,891389.7485343463,2022-10-11,0.0185285360212199,2022-10-11
132,889819.2832194623,2022-10-12,-0.0017618166660164,2022-10-12
133,911214.956211522,2022-10-13,0.0240449644051856,2022-10-13
134,901024.7171582916,2022-10-14,-0.0111831341043801,2022-10-14
135,914716.8308595724,2022-10-17,0.0151961577085959,2022-10-17
136,924735.4018296308,2022-10-18,0.0109526474555452,2022-10-18
137,923067.2795479916,2022-10-19,-0.0018038914465031,2022-10-19
138,921798.3104191844,2022-10-20,-0.0013747309182364,2022-10-20
139,941512.2253214576,2022-10-21,0.021386364760539,2022-10-21
140,958517.7792066048,2022-10-24,0.0180619575909817,2022-10-24
141,965400.7311963892,2022-10-25,0.0071808287118904,2022-10-25
142,967793.3119257706,2022-10-26,0.0024783291042429,2022-10-26
143,970967.2790779598,2022-10-27,0.0032795919470383,2022-10-27
144,992196.5121744032,2022-10-28,0.0218640046414362,2022-10-28
145,988363.4777852696,2022-10-31,-0.0038631806724792,2022-10-31
146,985810.527672202,2022-11-01,-0.0025830073353056,2022-11-01
147,969098.3525630482,2022-11-02,-0.0169527253361924,2022-11-02
148,963002.2394257172,2022-11-03,-0.0062904999489558,2022-11-03
149,982620.6464746676,2022-11-04,0.0203721302461867,2022-11-04
150,997053.554254674,2022-11-07,0.0146881788325812,2022-11-07
151,1005386.9227476816,2022-11-08,0.008357994871436,2022-11-08
152,980328.463049199,2022-11-09,-0.0249241949855472,2022-11-09
153,1018201.2316698198,2022-11-10,0.0386327338725043,2022-11-10
154,1028202.6338756836,2022-11-11,0.0098226184518179,2022-11-11
155,1018212.8870469864,2022-11-14,-0.0097157374427665,2022-11-14
156,1023518.0498124284,2022-11-15,0.0052102687295856,2022-11-15
157,1019070.080109269,2022-11-16,-0.0043457657673692,2022-11-16
158,1017296.9997506876,2022-11-17,-0.0017399003200951,2022-11-17
159,1020170.400555394,2022-11-18,0.0028245446564876,2022-11-18
160,1020435.667565442,2022-11-21,0.0002600222569715,2022-11-21
161,1036457.3678519296,2022-11-22,0.0157008430768714,2022-11-22
162,1036206.7652369242,2022-11-23,-0.0002417876728734,2022-11-23
163,1036289.0491310244,2022-11-25,7.940875977707762e-05,2022-11-25
164,1014469.6376887788,2022-11-28,-0.0210553334135317,2022-11-28
165,1023324.532192687,2022-11-29,0.0087285948981992,2022-11-29
166,1049093.486696662,2022-11-30,0.0251816053395685,2022-11-30
167,1046838.7202552442,2022-12-01,-0.0021492521591354,2022-12-01
168,1044226.9211446332,2022-12-02,-0.0024949393445956,2022-12-02
169,1028668.1154451018,2022-12-05,-0.0148998320044043,2022-12-05
170,1013283.051817874,2022-12-06,-0.0149562948401202,2022-12-06
171,1012877.4179010304,2022-12-07,-0.0004003164921349,2022-12-07
172,1016924.58611378,2022-12-08,0.0039957137371433,2022-12-08
173,1003216.3424555216,2022-12-09,-0.0134800985692017,2022-12-09
174,1021981.7480888262,2022-12-12,0.0187052431655703,2022-12-12
175,1032230.1566884888,2022-12-13,0.0100279761540045,2022-12-13
176,1023791.5620186108,2022-12-14,-0.0081751096063207,2022-12-14
177,1002231.7317948485,2022-12-15,-0.0210588082805185,2022-12-15
178,985706.7034816084,2022-12-16,-0.0164882310038678,2022-12-16
179,981242.719621976,2022-12-19,-0.0045287141133008,2022-12-19
180,990368.2473311644,2022-12-20,0.0092999698511944,2022-12-20
181,1001785.5467472868,2022-12-21,0.0115283375117183,2022-12-21
182,985624.1840348234,2022-12-22,-0.0161325572772914,2022-12-22
183,1000256.1699068708,2022-12-23,0.0148454006192795,2022-12-23
184,1001877.865327487,2022-12-27,0.0016212800974446,2022-12-27
185,987966.4447940016,2022-12-28,-0.0138853457241898,2022-12-28
186,1004254.9722553547,2022-12-29,0.016486923768701,2022-12-29
187,1004593.8278197928,2022-12-30,0.0003374198523278,2022-12-30
188,993339.4177129013,2023-01-03,-0.0112029457032563,2023-01-03
189,987255.967311595,2023-01-04,,2023-01-04
190,978894.4029515332,2023-01-05,-0.008469499944205,2023-01-05
191,996069.9220771476,2023-01-06,0.0175458344371233,2023-01-06
192,993486.8191659916,2023-01-09,-0.0025932947616459,2023-01-09
193,999804.1874182576,2023-01-10,0.0063587841634067,2023-01-10
194,1010161.9227596788,2023-01-11,0.0103597639135393,2023-01-11
195,1018215.4935122425,2023-01-12,0.0079725542718556,2023-01-12
196,1021021.2225033236,2023-01-13,0.0027555355511268,2023-01-13
197,1018452.8974556244,2023-01-17,-0.0025154472709215,2023-01-17
198,999386.2126669396,2023-01-18,-0.018721223962658,2023-01-18
199,991659.4660270092,2023-01-19,-0.0077314921318668,2023-01-19
200,1013009.6031448984,2023-01-20,0.0215297063652573,2023-01-20
201,1020411.6904492195,2023-01-23,0.007307025798513,2023-01-23
202,1023782.932518323,2023-01-24,0.0033038058076531,2023-01-24
203,1020922.7457244272,2023-01-25,-0.0027937433835316,2023-01-25
204,1039654.8327465944,2023-01-26,0.0183481924568889,2023-01-26
205,1050041.55117179,2023-01-27,0.0099905450328698,2023-01-27
206,1036614.4768247444,2023-01-30,-0.0127871838329273,2023-01-30
207,1048692.8568048163,2023-01-31,0.01165175699366,2023-01-31
208,1046234.9973638526,2023-02-01,-0.0023437362284056,2023-02-01
209,1045434.9029368182,2023-02-02,-0.0007647368220814,2023-02-02
210,1049004.9522799617,2023-02-03,0.003414893967204,2023-02-03
211,1045164.3996722804,2023-02-06,-0.0036611386813131,2023-02-06
212,1064968.9264944715,2023-02-07,0.018948719290861,2023-02-07
213,1060108.136382209,2023-02-08,-0.0045642553424192,2023-02-08
214,1056513.984812093,2023-02-09,-0.0033903631589712,2023-02-09
215,1065278.786853139,2023-02-10,0.0082959640544701,2023-02-10
216,1075135.8989663937,2023-02-13,0.0092530821367171,2023-02-13
217,1073869.13261469,2023-02-14,-0.0011782383537947,2023-02-14
218,1070343.4761588797,2023-02-15,-0.0032831341815608,2023-02-15
219,1055116.9804723407,2023-02-16,-0.0142258032357815,2023-02-16
220,1054548.7942337694,2023-02-17,-0.0005385054445024,2023-02-17
221,1037386.1645339938,2023-02-21,-0.0162748559323382,2023-02-21
222,1035069.6195390752,2023-02-22,-0.0022330594662975,2023-02-22
223,1040235.5802897617,2023-02-23,0.0049909307095565,2023-02-23
224,1031835.7598858617,2023-02-24,-0.008074921261163,2023-02-24
225,1030925.8779878552,2023-02-27,-0.0008818088434026,2023-02-27
226,1024377.7266907285,2023-02-28,-0.0063517188160097,2023-02-28
227,1027640.0538078968,2023-03-01,0.0031846915763265,2023-03-01
228,1031982.2393502094,2023-03-02,0.0042253953864708,2023-03-02
229,1043346.2251145984,2023-03-03,0.0110118036251714,2023-03-03
230,1046936.6964092684,2023-03-06,0.0034413037669023,2023-03-06
231,1029794.4452026836,2023-03-07,-0.016373722752654,2023-03-07
232,1025187.563584695,2023-03-08,-0.0044735933850196,2023-03-08
233,1011492.8114708472,2023-03-09,-0.0133582893514258,2023-03-09
234,998716.7207077324,2023-03-10,-0.0126309259128958,2023-03-10
235,994916.176586013,2023-03-13,-0.0038054275480899,2023-03-13
236,1006050.68731483,2023-03-14,0.0111914058599633,2023-03-14
237,996822.7309889862,2023-03-15,-0.0091724566586932,2023-03-15
238,1004453.91581108,2023-03-16,0.0076555084317977,2023-03-16
239,992373.4810311327,2023-03-17,-0.0120268681218614,2023-03-17
240,1008159.8701505482,2023-03-20,0.0159077095681883,2023-03-20
241,1021243.646574014,2023-03-21,0.0129778786191041,2023-03-21
242,1007777.193939996,2023-03-22,-0.0131863269643772,2023-03-22
243,1004097.5494253855,2023-03-23,-0.0036512480503992,2023-03-23
244,1011940.1806715748,2023-03-24,0.0078106268167641,2023-03-24
245,1023831.5699730848,2023-03-27,0.0117510792916812,2023-03-27
246,1017544.9538885969,2023-03-28,-0.0061402834888684,2023-03-28
247,1019667.8894086088,2023-03-29,0.0020863309398755,2023-03-29
248,1026007.1800975028,2023-03-30,0.0062170151230034,2023-03-30
249,1034470.5881678764,2023-03-31,0.0082488780142544,2023-03-31
250,1062352.064884208,2023-04-03,0.0269524112480681,2023-04-03
251,1053084.2226103735,2023-04-04,-0.0087238897350326,2023-04-04
252,1066444.6752623513,2023-04-05,,2023-04-05
253,1064594.1164023965,2023-04-06,-0.0017352600682258,2023-04-06
254,1071456.1241386023,2023-04-10,0.0064456562651267,2023-04-10
255,1079686.924104205,2023-04-11,0.0076818824216624,2023-04-11
256,1078680.7000389588,2023-04-12,-0.0009319591103517,2023-04-12
257,1089141.9043725713,2023-04-13,0.0096981473138757,2023-04-13
258,1078021.6354365705,2023-04-14,-0.0102101194448182,2023-04-14
259,1073723.812188661,2023-04-17,-0.0039867690096674,2023-04-17
260,1074120.4237285017,2023-04-18,0.0003693794766759,2023-04-18
261,1059234.3277202009,2023-04-19,-0.0138588706437849,2023-04-19
262,1058026.3479323743,2023-04-20,-0.0011404273409704,2023-04-20
263,1055547.6302409528,2023-04-21,-0.0023427750133685,2023-04-21
264,1063508.4979949354,2023-04-24,0.0075419313405737,2023-04-24
265,1056743.6301494,2023-04-25,-0.0063608968412469,2023-04-25
266,1043605.9858508466,2023-04-26,-0.0124321963470894,2023-04-26
267,1054066.574204957,2023-04-27,0.0100235035980387,2023-04-27
268,1060983.8245616315,2023-04-28,0.0065624416198679,2023-04-28
269,1062442.570788896,2023-05-01,0.0013748995917699,2023-05-01
270,1049526.1883311628,2023-05-02,-0.0121572523662548,2023-05-02
271,1041107.9860301374,2023-05-03,-0.008020954974369,2023-05-03
272,1034720.1201320052,2023-05-04,-0.0061356420120164,2023-05-04
273,1050848.651868379,2023-05-05,0.0155873375056398,2023-05-05
274,1049921.1339640974,2023-05-08,-0.0008826370026097,2023-05-08
275,1047592.3745150922,2023-05-09,-0.0022180327394807,2023-05-09
276,1043059.0513549208,2023-05-10,-0.0043273731944353,2023-05-10
277,1038718.2906508802,2023-05-11,-0.0041615675530565,2023-05-11
278,1041329.823770082,2023-05-12,0.0025141880553245,2023-05-12
279,1039010.4199710249,2023-05-15,-0.0022273479027612,2023-05-15
280,1023972.4031634688,2023-05-16,-0.0144734032676742,2023-05-16
281,1034370.7925067304,2023-05-17,0.0101549507693146,2023-05-17
282,1034201.4258723616,2023-05-18,-0.0001637388019807,2023-05-18
283,1033835.2790065168,2023-05-19,-0.0003540382527861,2023-05-19
284,1029317.860858476,2023-05-22,-0.0043695724452176,2023-05-22
285,1028274.4137740491,2023-05-23,-0.0010137267836357,2023-05-23
286,1026587.5051646588,2023-05-24,-0.0016405237617445,2023-05-24
287,1020299.7332263348,2023-05-25,-0.0061249254512555,2023-05-25
288,1027778.6194110272,2023-05-26,0.0073300873666242,2023-05-26
289,1024234.5942988752,2023-05-30,-0.0034482378259463,2023-05-30
290,1027199.3687434552,2023-05-31,0.0028946243966789,2023-05-31
291,1038607.3435473798,2023-06-01,0.0111059012992575,2023-06-01
292,1062646.7876220106,2023-06-02,0.0231458445041641,2023-06-02
293,1058045.494016206,2023-06-05,-0.0043300310690264,2023-06-05
294,1052109.9898124095,2023-06-06,-0.0056098761701314,2023-06-06
295,1054483.9821372388,2023-06-07,0.002256410781968,2023-06-07
296,1064122.0858912824,2023-06-08,0.0091401139489184,2023-06-08
297,1068973.528285539,2023-06-09,0.0045591031880454,2023-06-09
298,1070962.4075503706,2023-06-12,0.0018605505302093,2023-06-12
299,1076640.2182460187,2023-06-13,0.0053015966345963,2023-06-13
300,1049460.477756059,2023-06-14,-0.0252449611572553,2023-06-14
