,date,account_value
101,2022-05-27,859273.7687114873
102,2022-05-31,853450.0388988652
103,2022-06-01,854484.8767933049
104,2022-06-02,876791.2243662
105,2022-06-03,866147.5335172085
106,2022-06-06,865590.3577063604
107,2022-06-07,874035.6520903631
108,2022-06-08,867599.470941834
109,2022-06-09,850397.631513886
110,2022-06-10,827047.4652655645
111,2022-06-13,799031.2392104192
112,2022-06-14,799829.9743636175
113,2022-06-15,814993.0939047857
114,2022-06-16,797567.4881842657
115,2022-06-17,800634.1294692083
116,2022-06-21,816947.9289649053
117,2022-06-22,818553.4741080328
118,2022-06-23,823639.6820738836
119,2022-06-24,849498.0542548223
120,2022-06-27,843621.3079817815
121,2022-06-28,828479.6828406377
122,2022-06-29,831123.5006773992
123,2022-06-30,824783.2035201116
124,2022-07-01,836948.8195708318
125,2022-07-05,834502.5870497747
126,2022-07-06,837303.2670157476
127,2022-07-07,845826.6310523077
128,2022-07-08,844247.8663847967
129,2022-07-11,839654.6886008306
130,2022-07-12,837334.1568739935
131,2022-07-13,829860.3259604498
132,2022-07-14,828887.1143477483
133,2022-07-15,844899.3037131353
134,2022-07-18,838979.9429190679
135,2022-07-19,863505.7051680608
136,2022-07-20,868835.891027741
137,2022-07-21,875415.6321623846
138,2022-07-22,870313.8003676458
139,2022-07-25,866863.5291770025
140,2022-07-26,858521.4414389654
141,2022-07-27,874420.0198271795
142,2022-07-28,889310.5575316473
143,2022-07-29,894414.5068677755
144,2022-08-01,899848.1883596273
145,2022-08-02,889593.4557836729
146,2022-08-03,902360.8932353101
147,2022-08-04,899718.9495097242
148,2022-08-05,898004.0282135663
149,2022-08-08,898796.996026692
150,2022-08-09,896297.4531083112
151,2022-08-10,910666.2136440015
152,2022-08-11,910435.4475095716
153,2022-08-12,924004.9483411756
154,2022-08-15,930282.7230260816
155,2022-08-16,936951.4502370801
156,2022-08-17,930367.3524930921
157,2022-08-18,931133.9731405225
158,2022-08-19,919587.6972654309
159,2022-08-22,901037.1750989995
160,2022-08-23,896411.1041914067
161,2022-08-24,902581.8576131902
162,2022-08-25,909714.4159971318
163,2022-08-26,882260.8814397893
164,2022-08-29,878141.8950735173
165,2022-08-30,869612.5608335576
166,2022-08-31,862366.8633801427
167,2022-09-01,861645.3544321217
168,2022-09-02,852511.6292039857
169,2022-09-06,849292.0719084
170,2022-09-07,863780.9793093381
171,2022-09-08,869572.6309673925
172,2022-09-09,878473.72071452
173,2022-09-12,886224.5048560605
174,2022-09-13,851817.4793967709
175,2022-09-14,853128.6657533498
176,2022-09-15,846169.1515141377
177,2022-09-16,838598.7980309015
178,2022-09-19,844200.485423491
179,2022-09-20,838166.6070623174
180,2022-09-21,825108.1998836694
181,2022-09-22,819286.0394832788
182,2022-09-23,803244.1530580373
183,2022-09-26,794785.3344707361
184,2022-09-27,790043.78399367
185,2022-09-28,803764.9134767117
186,2022-09-29,787079.2895005613
187,2022-09-30,771862.4901906934
188,2022-10-03,793582.2538247724
