account_value,date,daily_return
1066444.6752623513,2023-04-05,
1064594.1164023965,2023-04-06,-0.0017352600682258856
1071456.1241386025,2023-04-10,0.00644565626512672
1079686.9241042053,2023-04-11,0.007681882421662456
1078680.7000389588,2023-04-12,-0.00093195911035171
1089141.9043725713,2023-04-13,0.009698147313875749
1078021.6354365705,2023-04-14,-0.0102101194448182
1073723.812188661,2023-04-17,-0.003986769009667435
1074120.4237285017,2023-04-18,0.00036937947667592397
1059234.3277202009,2023-04-19,-0.013858870643784993
1058026.3479323743,2023-04-20,-0.001140427340970418
1055547.6302409528,2023-04-21,-0.0023427750133685477
1063508.4979949354,2023-04-24,0.007541931340573793
1056743.6301494,2023-04-25,-0.006360896841246966
1043605.9858508466,2023-04-26,-0.012432196347089475
1054066.5742049573,2023-04-27,0.010023503598038719
1060983.8245616315,2023-04-28,0.006562441619867965
1062442.570788896,2023-05-01,0.0013748995917699514
1049526.1883311628,2023-05-02,-0.012157252366254867
1041107.9860301374,2023-05-03,-0.008020954974369054
1034720.1201320051,2023-05-04,-0.00613564201201644
1050848.651868379,2023-05-05,0.015587337505639898
1049921.1339640974,2023-05-08,-0.0008826370026097097
1047592.3745150922,2023-05-09,-0.0022180327394807353
1043059.0513549207,2023-05-10,-0.004327373194435324
1038718.2906508802,2023-05-11,-0.004161567553056522
1041329.8237700819,2023-05-12,0.002514188055324551
1039010.4199710249,2023-05-15,-0.0022273479027612453
1023972.4031634687,2023-05-16,-0.014473403267674212
1034370.7925067304,2023-05-17,0.010154950769314608
1034201.4258723615,2023-05-18,-0.00016373880198072843
1033835.2790065168,2023-05-19,-0.00035403825278612633
1029317.860858476,2023-05-22,-0.004369572445217629
1028274.4137740491,2023-05-23,-0.00101372678363576
1026587.5051646589,2023-05-24,-0.0016405237617445056
1020299.7332263349,2023-05-25,-0.006124925451255536
1027778.6194110273,2023-05-26,0.007330087366624216
1024234.5942988752,2023-05-30,-0.0034482378259463875
1027199.3687434553,2023-05-31,0.0028946243966789797
1038607.3435473798,2023-06-01,0.011105901299257592
1062646.7876220106,2023-06-02,0.023145844504164126
1058045.4940162061,2023-06-05,-0.004330031069026408
1052109.9898124097,2023-06-06,-0.005609876170131423
1054483.9821372388,2023-06-07,0.0022564107819680324
1064122.0858912824,2023-06-08,0.009140113948918449
1068973.528285539,2023-06-09,0.004559103188045421
1070962.4075503706,2023-06-12,0.0018605505302093928
1076640.2182460187,2023-06-13,0.005301596634596395
1049460.477756059,2023-06-14,-0.025244961157255386
1062343.8052096723,2023-06-15,0.012276143529635464
1051607.0887599348,2023-06-16,-0.010106630637920944
1052514.102881944,2023-06-20,0.0008625028603399532
1059583.4891658186,2023-06-21,0.006716666564863472
1058306.4334330915,2023-06-22,-0.0012052431410878306
1051511.211299455,2023-06-23,-0.006420845531093566
1055602.1276736616,2023-06-26,0.0038905114184668577
1061285.0992389082,2023-06-27,0.005383630267751238
1058486.2715411542,2023-06-28,-0.0026372062509508742
1063843.0814090131,2023-06-29,0.00506082129913632
1075145.1366343854,2023-06-30,0.010623799151283864
1073315.4677920698,2023-07-03,-0.0017017877679689208
1066715.7863231061,2023-07-05,-0.0061488739024136985
1055625.579532182,2023-07-06,-0.010396590106865555
