account_value,date,daily_return
987255.967311595,2023-01-04,
978894.4029515333,2023-01-05,-0.008469499944205094
996069.9220771475,2023-01-06,0.01754583443712332
993486.8191659917,2023-01-09,-0.0025932947616459368
999804.1874182577,2023-01-10,0.006358784163406739
1010161.9227596788,2023-01-11,0.010359763913539322
1018215.4935122423,2023-01-12,0.007972554271855614
1021021.2225033236,2023-01-13,0.002755535551126842
1018452.8974556245,2023-01-17,-0.002515447270921567
999386.2126669397,2023-01-18,-0.018721223962658073
991659.4660270091,2023-01-19,-0.007731492131866857
1013009.6031448984,2023-01-20,0.021529706365257306
1020411.6904492197,2023-01-23,0.007307025798513056
1023782.932518323,2023-01-24,0.003303805807653104
1020922.7457244273,2023-01-25,-0.002793743383531666
1039654.8327465944,2023-01-26,0.0183481924568889
1050041.55117179,2023-01-27,0.00999054503286989
1036614.4768247443,2023-01-30,-0.012787183832927318
1048692.8568048163,2023-01-31,0.011651756993660056
1046234.9973638526,2023-02-01,-0.0023437362284056684
1045434.9029368182,2023-02-02,-0.0007647368220814466
1049004.9522799617,2023-02-03,0.003414893967204069
1045164.3996722804,2023-02-06,-0.0036611386813131253
1064968.9264944717,2023-02-07,0.01894871929086106
1060108.136382209,2023-02-08,-0.004564255342419221
1056513.984812093,2023-02-09,-0.0033903631589712324
1065278.786853139,2023-02-10,0.008295964054470195
1075135.8989663937,2023-02-13,0.009253082136717161
1073869.1326146899,2023-02-14,-0.0011782383537947139
1070343.4761588795,2023-02-15,-0.0032831341815608983
1055116.9804723407,2023-02-16,-0.014225803235781598
1054548.7942337694,2023-02-17,-0.0005385054445024018
1037386.1645339938,2023-02-21,-0.01627485593233824
1035069.6195390751,2023-02-22,-0.0022330594662975933
1040235.5802897617,2023-02-23,0.004990930709556585
1031835.7598858615,2023-02-24,-0.008074921261163048
1030925.8779878551,2023-02-27,-0.0008818088434026095
1024377.7266907283,2023-02-28,-0.0063517188160097104
1027640.0538078968,2023-03-01,0.003184691576326504
1031982.2393502094,2023-03-02,0.0042253953864708205
1043346.2251145984,2023-03-03,0.011011803625171401
1046936.6964092685,2023-03-06,0.003441303766902326
1029794.4452026837,2023-03-07,-0.01637372275265403
1025187.563584695,2023-03-08,-0.004473593385019625
1011492.8114708473,2023-03-09,-0.0133582893514258
998716.7207077324,2023-03-10,-0.01263092591289583
994916.176586013,2023-03-13,-0.00380542754808999
1006050.68731483,2023-03-14,0.011191405859963366
996822.7309889862,2023-03-15,-0.009172456658693262
1004453.9158110801,2023-03-16,0.007655508431797742
992373.4810311329,2023-03-17,-0.01202686812186149
1008159.8701505482,2023-03-20,0.015907709568188322
1021243.6465740139,2023-03-21,0.012977878619104155
1007777.193939996,2023-03-22,-0.01318632696437727
1004097.5494253857,2023-03-23,-0.0036512480503992917
1011940.1806715748,2023-03-24,0.0078106268167641435
1023831.5699730847,2023-03-27,0.011751079291681288
1017544.9538885967,2023-03-28,-0.006140283488868414
1019667.8894086087,2023-03-29,0.002086330939875536
1026007.1800975029,2023-03-30,0.006217015123003433
1034470.5881678765,2023-03-31,0.008248878014254446
1062352.064884208,2023-04-03,0.02695241124806813
1053084.2226103737,2023-04-04,-0.008723889735032686
