account_value,date,daily_return
892295.37846403,2022-10-04,
892488.2328134258,2022-10-05,0.0002161328569556531
882953.5193046673,2022-10-06,-0.010683293244889036
870951.596751067,2022-10-07,-0.013592926797609817
875174.0545399655,2022-10-10,0.004848096960439197
891389.7485343463,2022-10-11,0.018528536021219955
889819.2832194623,2022-10-12,-0.0017618166660164913
911214.956211522,2022-10-13,0.024044964405185665
901024.7171582917,2022-10-14,-0.0111831341043801
914716.8308595723,2022-10-17,0.015196157708595948
924735.4018296307,2022-10-18,0.01095264745554525
923067.2795479916,2022-10-19,-0.0018038914465031697
921798.3104191845,2022-10-20,-0.0013747309182364775
941512.2253214577,2022-10-21,0.02138636476053901
958517.7792066048,2022-10-24,0.018061957590981725
965400.7311963891,2022-10-25,0.007180828711890408
967793.3119257706,2022-10-26,0.002478329104242949
970967.2790779598,2022-10-27,0.0032795919470383073
992196.5121744031,2022-10-28,0.02186400464143623
988363.4777852696,2022-10-31,-0.0038631806724792606
985810.527672202,2022-11-01,-0.002583007335305698
969098.3525630482,2022-11-02,-0.01695272533619241
963002.2394257173,2022-11-03,-0.006290499948955808
982620.6464746675,2022-11-04,0.02037213024618678
997053.5542546739,2022-11-07,0.014688178832581222
1005386.9227476815,2022-11-08,0.00835799487143607
980328.463049199,2022-11-09,-0.02492419498554721
1018201.2316698198,2022-11-10,0.03863273387250432
1028202.6338756836,2022-11-11,0.009822618451817977
1018212.8870469865,2022-11-14,-0.009715737442766548
1023518.0498124284,2022-11-15,0.005210268729585632
1019070.080109269,2022-11-16,-0.004345765767369225
1017296.9997506875,2022-11-17,-0.001739900320095189
1020170.4005553941,2022-11-18,0.0028245446564876264
1020435.667565442,2022-11-21,0.00026002225697152603
1036457.3678519296,2022-11-22,0.015700843076871474
1036206.7652369242,2022-11-23,-0.00024178767287341696
1036289.0491310243,2022-11-25,7.940875977707762e-05
1014469.6376887788,2022-11-28,-0.02105533341353172
1023324.532192687,2022-11-29,0.008728594898199216
1049093.486696662,2022-11-30,0.02518160533956859
1046838.7202552442,2022-12-01,-0.0021492521591354175
1044226.9211446332,2022-12-02,-0.002494939344595659
1028668.1154451018,2022-12-05,-0.014899832004404368
1013283.051817874,2022-12-06,-0.014956294840120288
1012877.4179010305,2022-12-07,-0.00040031649213490006
1016924.58611378,2022-12-08,0.003995713737143358
1003216.3424555216,2022-12-09,-0.013480098569201737
1021981.7480888262,2022-12-12,0.018705243165570318
1032230.1566884889,2022-12-13,0.010027976154004525
1023791.5620186109,2022-12-14,-0.00817510960632073
1002231.7317948483,2022-12-15,-0.021058808280518537
985706.7034816083,2022-12-16,-0.01648823100386787
981242.7196219759,2022-12-19,-0.004528714113300802
990368.2473311643,2022-12-20,0.009299969851194412
1001785.5467472868,2022-12-21,0.011528337511718334
985624.1840348234,2022-12-22,-0.01613255727729146
1000256.1699068708,2022-12-23,0.014845400619279525
1001877.865327487,2022-12-27,0.0016212800974446662
987966.4447940015,2022-12-28,-0.013885345724189868
1004254.9722553549,2022-12-29,0.01648692376870109
1004593.8278197927,2022-12-30,0.0003374198523278249
993339.4177129011,2023-01-03,-0.011202945703256306
