account_value,date,daily_return
1024307.8960179234,2023-04-13,
1012266.2784732532,2023-04-14,-0.011755857385736146
1012346.5636932163,2023-04-17,7.93123525602013e-05
1004873.1311042843,2023-04-18,-0.007382286715793884
1002833.0359755078,2023-04-19,-0.0020302016897740804
1000599.4379636365,2023-04-20,-0.002227288024769347
998209.8053187848,2023-04-21,-0.0023882010664676434
995911.5589339123,2023-04-24,-0.002302368071949057
986944.151982008,2023-04-25,-0.009004220175437672
1004854.4635016308,2023-04-26,0.018147239115460456
1021703.3823420391,2023-04-27,0.016767521519180706
1028033.3854414807,2023-04-28,0.0061955389488201895
1024398.9723002301,2023-05-01,-0.0035353065306238385
1025189.2495791302,2023-05-02,0.0007714545799724082
1018332.2960173474,2023-05-03,-0.0066884758736963645
1014870.1056658612,2023-05-04,-0.0033998630555337472
1024916.4317671643,2023-05-05,0.00989912506557844
1021420.4291350232,2023-05-08,-0.003411012375041489
1017880.4786879406,2023-05-09,-0.003465713379240176
1024511.3354727612,2023-05-10,0.00651437661263321
1020449.1815039502,2023-05-11,-0.003964967324579738
1017510.6975504742,2023-05-12,-0.002879598520668325
1016881.3017241345,2023-05-15,-0.0006185643333823654
1014993.4155184613,2023-05-16,-0.0018565453042280744
1021030.1087157116,2023-05-17,0.00594751956510664
1026481.292984663,2023-05-18,0.005338906485145678
1025275.7875277386,2023-05-19,-0.0011744056761319177
1023853.5925471173,2023-05-22,-0.0013871340744822103
1013073.4572836743,2023-05-23,-0.010528981235124135
1007495.5934035168,2023-05-24,-0.0055058829545423515
1015796.7429797039,2023-05-25,0.00823939045544031
1026050.3522993908,2023-05-26,0.010094154554590506
1023155.4498621807,2023-05-30,-0.0028214038723562984
1023191.8928667889,2023-05-31,3.5618248051205725e-05
1028967.6890456066,2023-06-01,0.005644880710142353
1043888.8827597485,2023-06-02,0.014501129503863952
1042390.6873118267,2023-06-05,-0.001435205865935596
1037363.3343455181,2023-06-06,-0.0048229066390389486
1028164.4937540875,2023-06-07,-0.008867520459679867
1038745.3950907574,2023-06-08,0.010291058873309611
1039647.2739645825,2023-06-09,0.0008682386252565344
1049108.2972227917,2023-06-12,0.009100224177119864
1054021.508446394,2023-06-13,0.004683225970673055
1060139.5735365734,2023-06-14,0.005804497385634377
1080378.1767088757,2023-06-15,0.01909050815336255
1075600.7373511181,2023-06-16,-0.00442200653507363
1062996.4009978161,2023-06-20,-0.011718415500850954
1056152.8205992565,2023-06-21,-0.00643800900185143
1065094.0012785778,2023-06-22,0.008465802017408874
1058235.628861128,2023-06-23,-0.006439217955614196
1047715.8261801586,2023-06-26,-0.009940888771899137
1056059.0035368786,2023-06-27,0.007963206385015908
1056627.2434050427,2023-06-28,0.0005380758710080702
1057282.5764815197,2023-06-29,0.0006202121709120156
1067420.5857054577,2023-06-30,0.009588741410716972
1060785.8243300305,2023-07-03,-0.006215695541455513
1060607.2586905346,2023-07-05,-0.00016833335759236512
1058945.7982012616,2023-07-06,-0.0015665181203119438
1046035.7147795544,2023-07-07,-0.012191448744247713
1042100.4959227429,2023-07-10,-0.0037620310675919866
1045419.8475577221,2023-07-11,0.0031852509887158043
1049406.4914061413,2023-07-12,0.0038134380724956785
1056383.5166594372,2023-07-13,0.006648544020293912
