account_value,date,daily_return
1039876.6075151485,2023-10-12,
1041228.219583855,2023-10-13,0.0012997812037875978
1049742.324154259,2023-10-16,0.00817698215460072
1053164.6449851918,2023-10-17,0.0032601532320706283
1027054.4778888859,2023-10-18,-0.024792103704424084
1013293.9692007907,2023-10-19,-0.01339803192950384
1006067.0722668536,2023-10-20,-0.007132083239020037
995504.2544719166,2023-10-23,-0.010499118881941993
999450.8642912525,2023-10-24,0.003964432900821047
990607.0071676716,2023-10-25,-0.008848716269661105
982700.186868523,2023-10-26,-0.007981793225706801
962890.7755186695,2023-10-27,-0.020158143464873324
983806.6073382191,2023-10-30,0.02172191524867717
963321.682606972,2023-10-31,-0.020822105257730317
978396.9664448512,2023-11-01,0.015649272833849315
1002394.4296253932,2023-11-02,0.024527327867481352
1020954.4625462306,2023-11-03,0.018515698384091728
1014034.5663326991,2023-11-06,-0.006777869598878605
1009388.2021015895,2023-11-07,-0.004582057047535781
1009941.1600331081,2023-11-08,0.0005478149342019734
1002808.3198307765,2023-11-09,-0.007062629472490922
1020310.7764920009,2023-11-10,0.0174534418144614
1024415.7993763698,2023-11-13,0.0040233064071739655
1050147.39911163,2023-11-14,0.025118315971820016
1055536.786558987,2023-11-15,0.005132029515015013
1052287.7196644559,2023-11-16,-0.0030781181062604634
1051235.4416289905,2023-11-17,-0.0009999907970046351
1051369.9979308704,2023-11-20,0.00012799825476905724
1050356.7604888538,2023-11-21,-0.0009637306029377513
1052115.6596629717,2023-11-22,0.0016745730977152373
1053592.6156718826,2023-11-24,0.0014037962417401406
1051428.5622672653,2023-11-27,-0.0020539754858069914
1051581.1926493454,2023-11-28,0.00014516476683024138
1058026.48203228,2023-11-29,0.00612914098120787
1066613.4870371628,2023-11-30,0.008116058672169357
1081407.648261528,2023-12-01,0.013870217660064021
1082146.3401255417,2023-12-04,0.0006830836319691169
1078006.2780222702,2023-12-05,-0.003825787649747281
1076832.1565470505,2023-12-06,-0.0010891601460557565
1079999.574759941,2023-12-07,0.002941422387540138
1084357.978919487,2023-12-08,0.004035560995951926
1092613.36244915,2023-12-11,0.007613153303754228
1099294.4051585007,2023-12-12,0.006114736409936095
1120881.4161906051,2023-12-13,0.019637151731880298
1135514.8471293258,2023-12-14,0.013055289103153678
1131969.8485026169,2023-12-15,-0.003121930669309214
1132497.9122385788,2023-12-18,0.00046649982476165697
1145715.3680643844,2023-12-19,0.011671064187375846
1133196.2694773483,2023-12-20,-0.010926883706017132
1142449.6615824508,2023-12-21,0.00816574529438796
1137172.4308237839,2023-12-22,-0.004619223880164003
1142491.830848198,2023-12-26,0.004677742688996345
1148394.2480692673,2023-12-27,0.0051662664552158954
1153522.6735911178,2023-12-28,0.004465735987856823
1152479.8015818405,2023-12-29,-0.0009040758653062753
1159664.8800883102,2024-01-02,0.006234450700661087
1149554.428504448,2024-01-03,-0.00871842526014277
1152816.8428263473,2024-01-04,0.0028379816048760276
1155313.7159189987,2024-01-05,0.0021658888037494606
1167878.7749705124,2024-01-08,0.010875884946556447
1161744.3298563766,2024-01-09,-0.005252638583392866
1163510.3956064987,2024-01-10,0.0015201845231647138
1160726.4168772507,2024-01-11,-0.002392740743667243
