account_value,date,daily_return
988723.469716114,2023-01-11,
994812.8913465309,2023-01-12,0.0061588723408834145
992598.5365837574,2023-01-13,-0.0022259007518250495
985855.1223113765,2023-01-17,-0.006793697576453983
965226.9583298091,2023-01-18,-0.02092413328766185
964803.3264665584,2023-01-19,-0.00043889352612336285
975593.0236381607,2023-01-20,0.01118331257326588
978476.1253090401,2023-01-23,0.002955229897122269
982117.5379900665,2023-01-24,0.003721514083827371
980901.0359125518,2023-01-25,-0.0012386522289422608
989265.7179121246,2023-01-26,0.008527549358525288
980740.5517372722,2023-01-27,-0.008617670682903089
966428.5363930607,2023-01-30,-0.0145930698173532
981423.4630726719,2023-01-31,0.015515815308575043
979617.032893076,2023-02-01,-0.0018406225727886083
971222.5676354313,2023-02-02,-0.008569129543259946
963429.6095818424,2023-02-03,-0.008023864264770753
963252.4267205143,2023-02-06,-0.00018390846572069464
972967.820385828,2023-02-07,0.010086030822046066
970934.3491581822,2023-02-08,-0.002089967607396881
965696.9823388004,2023-02-09,-0.005394151338782738
974394.5705593968,2023-02-10,0.0090065397113821
983447.388115778,2023-02-13,0.009290710180357431
979747.2379731083,2023-02-14,-0.003762428155672848
973896.2303894901,2023-02-15,-0.005971956191193395
960271.7388695622,2023-02-16,-0.013989674766970994
972651.48070611,2023-02-17,0.012891915210502036
957310.3384255314,2023-02-21,-0.015772496711197626
952907.4987095738,2023-02-22,-0.004599177026750723
958192.7791050816,2023-02-23,0.005546477913821679
944457.3252972508,2023-02-24,-0.014334749861775409
944850.8496483708,2023-02-27,0.0004166671596264049
934452.1901482487,2023-02-28,-0.011005609513916381
934725.9282330418,2023-03-01,0.00029293963637622156
939830.7903183842,2023-03-02,0.0054613464023538505
946570.6462029362,2023-03-03,0.007171350368579299
951795.1751126194,2023-03-06,0.005519428402561255
939063.2281578922,2023-03-07,-0.013376771901812523
935141.128147974,2023-03-08,-0.0041766090847918935
924862.718981638,2023-03-09,-0.010991291963269978
922347.040459528,2023-03-10,-0.002720056145067651
932220.6757172489,2023-03-13,0.010704902628409618
937098.0968731785,2023-03-14,0.005232045676499153
938831.5991505528,2023-03-15,0.0018498621255964576
949760.3189591313,2023-03-16,0.011640766904806643
942263.729042902,2023-03-17,-0.007893138686237089
950869.6453617954,2023-03-20,0.009133235264860318
954558.644232645,2023-03-21,0.0038796052527747538
942528.4441574955,2023-03-22,-0.01260289260155456
943817.2389916325,2023-03-23,0.0013673803078579905
955546.0050019169,2023-03-24,0.012426946156244512
957126.6370858097,2023-03-27,0.0016541663882416735
950810.4223259831,2023-03-28,-0.006599142177317163
955052.181046381,2023-03-29,0.0044612034331945605
960151.3304184818,2023-03-30,0.00533913169698641
967654.9638756657,2023-03-31,0.007815052918703325
986851.9608734989,2023-04-03,0.019838679813045212
988117.7273224735,2023-04-04,0.0012826305253061943
1006839.3666771794,2023-04-05,0.018946770042711725
1012823.9615601444,2023-04-06,0.005943942083547871
1011348.8008259678,2023-04-10,-0.0014564828540434283
1011507.5458535099,2023-04-11,0.00015696367802342515
1011382.2391842747,2023-04-12,-0.00012388110177619094
