account_value,date,daily_return
1000000.0,2022-07-13,
999663.5425907137,2022-07-14,-0.00033645740928633927
1008281.3350078583,2022-07-15,0.008620692913148487
1002969.6919052126,2022-07-18,-0.005268016889953042
1020530.2644268037,2022-07-19,0.01750857744089318
1018862.8446174623,2022-07-20,-0.001633875904971771
1024688.9197231294,2022-07-21,0.005718213336020295
1019519.0375180207,2022-07-22,-0.005045318735861337
1018623.5771603547,2022-07-25,-0.0008783164656208653
1018081.3691525422,2022-07-26,-0.0005322947749982765
1031686.5968441926,2022-07-27,0.013363595586642907
1045524.7709774934,2022-07-28,0.013413156840100582
1046004.3816342317,2022-07-29,0.0004587272057552383
1044958.3927595979,2022-08-01,-0.0009999851750138733
1043224.5686861878,2022-08-02,-0.0016592278557916451
1048301.5497057799,2022-08-03,0.004866623325393782
1046604.522524536,2022-08-04,-0.0016188349446971673
1044595.5663607481,2022-08-05,-0.0019194988370029309
1046920.0488509062,2022-08-08,0.0022252463680811907
1040943.2697485808,2022-08-09,-0.005708916462995983
1054645.8149705236,2022-08-10,0.01316358501001913
1051843.5668740575,2022-08-11,-0.002657051359507223
1070298.0548806493,2022-08-12,0.01754489791807745
1076234.815470249,2022-08-15,0.0055468292804303765
1079799.7644219701,2022-08-16,0.0033124267125326234
1071585.8984628026,2022-08-17,-0.007606841777340501
1070814.933199436,2022-08-18,-0.0007194619343839914
1063775.9800210302,2022-08-19,-0.006573454441258453
1045564.3334260291,2022-08-22,-0.01711981369859572
1036460.7323708838,2022-08-23,-0.008706877964472337
1041977.7517190283,2022-08-24,0.005322941020181604
1047969.5131478613,2022-08-25,0.005750373670597053
1014817.7492699927,2022-08-26,-0.031634282736229924
1008358.7125268286,2022-08-29,-0.006364725831618845
997636.5684666937,2022-08-30,-0.010633263665929427
988538.5260262793,2022-08-31,-0.009119595981127215
991169.6462560004,2022-09-01,0.0026616263913330496
979689.7097249335,2022-09-02,-0.011582211556246391
975440.0014386481,2022-09-06,-0.004337810476215509
990437.3543496436,2022-09-07,0.015374961954478295
998056.8722024268,2022-09-08,0.007693084089893221
1006473.0526337927,2022-09-09,0.00843256598473574
1017221.9886727637,2022-09-12,0.010679805098450013
979457.9057565039,2022-09-13,-0.03712472138508627
981399.7793336218,2022-09-14,0.0019826003401526293
981048.3810849494,2022-09-15,-0.0003580582103972496
974241.9648175543,2022-09-16,-0.006937900717870593
979580.0814423865,2022-09-19,0.00547925137451033
972232.9242272681,2022-09-20,-0.00750031299564613
953969.7425408667,2022-09-21,-0.018784780098778264
954026.4665589636,2022-09-22,5.946102435694378e-05
939956.3561063117,2022-09-23,-0.014748134297993709
931016.3659406012,2022-09-26,-0.009511069431716535
924750.1376843756,2022-09-27,-0.006730524280198713
937986.4466061896,2022-09-28,0.014313389511850572
919542.3994317359,2022-09-29,-0.019663447421002456
899030.5120396918,2022-09-30,-0.022306624908998374
920534.9384579962,2022-10-03,0.023919573507595215
944043.760607273,2022-10-04,0.025538218232820986
946378.4341359442,2022-10-05,0.00247305646845164
933253.2029023474,2022-10-06,-0.013868903559261958
911917.2581544226,2022-10-07,-0.022861903587977683
908921.9050393408,2022-10-10,-0.0032846764202532075
